#{"t_start": 1789174276.729187, "env_id": "FetchReachDense-v4"}
r,l,t,is_success
-0.726156,50,136.459038,1.0
-1.005776,50,136.628886,1.0
-0.925402,50,136.799475,1.0
-1.413454,50,136.967711,1.0
-0.799367,50,137.132781,1.0
-1.06965,50,137.29599,1.0
-1.035727,50,137.465844,1.0
-0.534963,50,137.630386,1.0
-0.936534,50,137.794443,1.0
-0.533056,50,137.967126,1.0
-0.847425,50,138.133739,1.0
-1.389427,50,138.299745,0.0
-1.634584,50,138.475253,1.0
-0.837121,50,138.636703,1.0
-0.66973,50,138.817101,1.0
-0.979634,50,138.997946,1.0
-1.200742,50,139.178788,1.0
-0.717037,50,139.347267,1.0
-0.982667,50,139.523453,1.0
-0.664392,50,139.696508,1.0
-0.833933,50,139.869791,1.0
-1.07707,50,140.050018,1.0
-1.018454,50,140.240293,1.0
-1.128335,50,140.41153,1.0
-0.956359,50,140.574982,1.0
-1.309084,50,140.74818,1.0
-0.709301,50,140.918978,1.0
-0.661672,50,141.088705,1.0
-0.842567,50,141.253488,1.0
-0.858897,50,141.416553,1.0
-0.894701,50,141.586415,1.0
-0.720745,50,141.748173,1.0
-0.953196,50,141.916368,1.0
-0.77915,50,142.080577,1.0
-0.782482,50,142.243217,1.0
-0.565577,50,142.406601,1.0
-0.752394,50,142.570347,1.0
-0.850903,50,142.731297,1.0
-1.000078,50,142.894701,1.0
-1.095757,50,143.061767,1.0
-0.85063,50,143.227345,1.0
-0.800413,50,143.392719,1.0
-0.75198,50,143.556799,1.0
-1.330286,50,143.72208,1.0
-0.892579,50,143.891547,1.0
-0.796814,50,144.06442,1.0
-0.810055,50,144.235752,1.0
-0.890649,50,144.405789,1.0
-1.033395,50,144.585518,1.0
-0.601977,50,144.758885,1.0
-1.160597,50,144.93892,1.0
-1.944104,50,145.113752,1.0
-1.292951,50,145.296437,1.0
-1.536856,50,145.48703,1.0
-1.540521,50,145.674933,1.0
-1.267771,50,145.869813,1.0
-0.924569,50,146.052544,1.0
-0.993749,50,146.241908,1.0
-1.138723,50,146.426383,1.0
-0.692831,50,146.613442,1.0
-0.888439,50,146.80041,1.0
-0.811557,50,146.979075,1.0
-0.889922,50,147.159815,1.0
-0.696909,50,147.349294,1.0
-0.63976,50,147.528894,1.0
-1.172025,50,147.70904,1.0
-0.652644,50,147.890537,1.0
-1.128416,50,148.077065,1.0
-1.351948,50,148.25415,1.0
-1.044,50,148.433876,1.0
-0.585758,50,148.606298,1.0
-0.913635,50,148.793323,1.0
-0.586694,50,148.974247,1.0
-0.534978,50,149.154996,1.0
-1.347245,50,149.335736,1.0
-0.799282,50,149.510319,1.0
-0.891841,50,149.688504,1.0
-0.739925,50,149.867311,1.0
-0.837477,50,150.037268,1.0
-1.020524,50,150.205654,1.0
-1.062711,50,150.371125,1.0
-1.426568,50,150.548639,1.0
-0.860156,50,150.71348,1.0
-0.899988,50,150.87965,1.0
-1.583094,50,151.044909,1.0
-0.787737,50,151.20986,1.0
-0.434246,50,151.374762,1.0
-0.751183,50,151.535106,1.0
-0.902102,50,151.700866,1.0
-0.848402,50,151.862068,1.0
-0.700845,50,152.032259,1.0
-0.679457,50,152.205937,1.0
-1.064403,50,152.374888,1.0
-1.217986,50,152.544438,1.0
-0.82232,50,152.720259,1.0
-0.568926,50,153.106576,1.0
-1.741333,50,153.276199,1.0
-1.019323,50,153.456035,1.0
-0.955361,50,153.618108,1.0
-1.032397,50,153.78492,1.0
-1.507967,50,153.963784,1.0
-0.833643,50,154.146807,1.0
-0.994081,50,154.324583,1.0
-0.906056,50,154.501954,1.0
-1.395453,50,154.677778,1.0
-1.238522,50,154.850173,1.0
-1.02652,50,155.024205,1.0
-0.695559,50,155.194877,1.0
-0.756244,50,155.362928,1.0
-0.525444,50,155.529385,1.0
-0.786267,50,155.697098,1.0
-0.651212,50,155.866525,1.0
-0.994155,50,156.040486,1.0
-0.901407,50,156.202015,1.0
-0.686464,50,156.366143,1.0
-0.916796,50,156.536005,1.0
-1.249906,50,156.709379,1.0
-0.828989,50,156.889375,1.0
-0.795744,50,157.063148,1.0
-1.108434,50,157.230104,1.0
-0.571698,50,157.395839,1.0
-0.770442,50,157.577459,1.0
-0.804961,50,157.748738,1.0
-1.125912,50,157.914864,1.0
-1.080756,50,158.07945,1.0
-0.816384,50,158.246392,1.0
-0.851961,50,158.434687,1.0
-0.933112,50,158.622578,1.0
-1.241336,50,158.791459,1.0
-0.962364,50,158.96376,1.0
-1.046229,50,159.137283,1.0
-1.512457,50,159.309922,1.0
-1.35876,50,159.48173,1.0
-0.986971,50,159.646563,1.0
-0.990457,50,159.809745,1.0
-1.191232,50,159.982066,1.0
-1.081249,50,160.147196,1.0
-1.27297,50,160.314149,1.0
-0.807821,50,160.480072,1.0
-0.87737,50,160.643755,1.0
-0.498859,50,160.806461,1.0
-0.735981,50,160.971861,1.0
-0.536129,50,161.135404,1.0
-0.609975,50,161.299121,1.0
-0.794618,50,161.463227,1.0
-0.535076,50,161.628221,1.0
-0.826233,50,161.795518,1.0
-0.573664,50,161.959881,1.0
-0.581757,50,162.128676,1.0
-0.829999,50,162.29409,1.0
-1.187827,50,162.461767,1.0
-0.964726,50,162.627411,1.0
-0.905267,50,162.794322,1.0
-0.720843,50,162.960686,1.0
-1.833263,50,163.135228,1.0
-0.776972,50,163.303848,1.0
-0.736661,50,163.465678,1.0
-1.046745,50,163.633478,1.0
-0.840136,50,163.801757,1.0
-0.843314,50,163.962377,1.0
-0.80137,50,164.123326,1.0
-0.404911,50,164.2829,1.0
-0.938408,50,164.443444,1.0
-0.691946,50,164.604141,1.0
-1.047663,50,164.769139,1.0
-0.914711,50,164.930562,1.0
-0.70577,50,165.0936,1.0
-1.806065,50,165.263931,1.0
-1.982982,50,165.436488,1.0
-1.201423,50,165.610297,1.0
-0.729768,50,165.774867,1.0
-0.545263,50,165.945686,1.0
-0.732456,50,166.118452,1.0
-0.626306,50,166.282878,1.0
-1.972044,50,166.457846,1.0
-0.939538,50,166.638315,1.0
-1.127453,50,166.812946,1.0
-0.920947,50,166.984958,1.0
-0.885511,50,167.158599,1.0
-0.670273,50,167.324157,1.0
-1.899511,50,167.498922,1.0
-0.823146,50,167.669609,1.0
-1.214116,50,167.834064,0.0
-7.230906,50,168.003936,0.0
-6.420219,50,168.169803,0.0
-2.481139,50,168.338636,1.0
-1.690449,50,168.504082,1.0
-1.360686,50,168.668573,1.0
-0.948889,50,168.834008,1.0
-1.298674,50,169.023334,1.0
-1.574102,50,169.193714,1.0
-0.841517,50,169.369269,1.0
-0.663952,50,169.541254,1.0
-0.608634,50,169.709627,1.0
-0.96602,50,169.885851,1.0
-0.799744,50,170.286935,1.0
-1.411124,50,170.455517,1.0
-0.904944,50,170.629272,1.0
-0.881205,50,170.79484,1.0
-0.536657,50,170.957252,1.0
-0.936851,50,171.126022,1.0
-0.593512,50,171.292427,1.0
-0.609263,50,171.455035,1.0
-1.048264,50,171.627381,1.0
-1.009269,50,171.798726,1.0
-0.856931,50,171.963278,1.0
-1.314962,50,172.129505,1.0
-0.9806,50,172.296641,1.0
-0.822829,50,172.461142,1.0
-0.693428,50,172.622717,1.0
-0.804338,50,172.784504,1.0
-0.797036,50,172.947249,1.0
-0.635999,50,173.115503,1.0
-0.491832,50,173.279153,1.0
-0.829939,50,173.444043,1.0
-0.499308,50,173.603487,1.0
-0.716695,50,173.765882,1.0
-0.895875,50,173.932402,1.0
-1.189028,50,174.099136,1.0
-0.8089,50,174.259928,1.0
-1.082192,50,174.422514,1.0
-0.609926,50,174.595552,1.0
-0.661736,50,174.770632,1.0
-0.579369,50,174.939428,1.0
-0.675388,50,175.107455,1.0
-0.87273,50,175.27393,1.0
-1.702845,50,175.465401,1.0
-0.908056,50,175.634001,1.0
-1.044618,50,175.799644,1.0
-0.733809,50,175.963325,1.0
-0.743909,50,176.13167,1.0
-0.685379,50,176.297433,1.0
-0.597274,50,176.463084,1.0
-0.833007,50,176.62837,1.0
-0.717288,50,176.794867,1.0
-0.598783,50,176.962565,1.0
-0.7475,50,177.13027,1.0
-0.839945,50,177.296235,1.0
-1.66052,50,177.460815,1.0
-1.020244,50,177.632102,1.0
-1.303791,50,177.803213,1.0
-0.791118,50,177.968975,1.0
-1.295469,50,178.141911,1.0
-0.687371,50,178.307103,1.0
-1.016493,50,178.473149,1.0
-1.015856,50,178.639227,1.0
-0.844003,50,178.806537,1.0
-0.874241,50,178.979549,1.0
-0.846252,50,179.150248,1.0
-0.76345,50,179.316167,1.0
-0.853344,50,179.482713,1.0
-1.090137,50,179.65188,1.0
-0.701065,50,179.815737,1.0
-1.25873,50,179.980307,1.0
-0.863343,50,180.143237,1.0
-0.812405,50,180.307516,1.0
-0.939553,50,180.480384,1.0
-0.901813,50,180.648261,1.0
-1.563553,50,180.822719,1.0
-0.590466,50,180.987092,1.0
-0.816784,50,181.156099,1.0
-0.911943,50,181.324996,1.0
-0.878654,50,181.489273,1.0
-1.96865,50,181.662558,1.0
-0.922191,50,181.835811,1.0
-0.651378,50,182.011608,1.0
-0.646149,50,182.180355,1.0
-0.890599,50,182.348013,1.0
-0.539021,50,182.527166,1.0
-0.850996,50,182.698286,1.0
-0.958783,50,182.868042,1.0
-0.928846,50,183.038512,1.0
-0.89409,50,183.219354,1.0
-0.984458,50,183.402204,1.0
-0.884259,50,183.573653,1.0
-0.997563,50,183.740846,1.0
-0.827404,50,183.908952,1.0
-0.737335,50,184.074857,1.0
-0.953801,50,184.239331,1.0
-1.511806,50,184.446327,1.0
-1.209105,50,184.620764,1.0
-1.061841,50,184.800326,1.0
-0.762065,50,184.968535,1.0
-0.601317,50,185.134939,1.0
-0.72674,50,185.301732,1.0
-0.887786,50,185.462089,1.0
-0.70428,50,185.629093,1.0
-0.722457,50,185.794942,1.0
-1.460606,50,185.970919,1.0
-0.789393,50,186.140579,1.0
-0.867421,50,186.306136,1.0
-0.748231,50,186.472817,1.0
-0.503439,50,186.637611,1.0
-0.822003,50,186.803367,1.0
-1.485664,50,186.976068,1.0
-0.665214,50,187.355959,1.0
-1.378481,50,187.527732,1.0
-0.685241,50,187.698369,1.0
-1.046921,50,187.867396,1.0
-0.678877,50,188.032369,1.0
-0.770441,50,188.203817,1.0
-1.745997,50,188.380277,1.0
-0.789442,50,188.546239,1.0
-1.079583,50,188.711308,1.0
-3.023424,50,188.876892,0.0
-2.971017,50,189.050723,1.0
-0.917502,50,189.224319,1.0
-0.765692,50,189.399481,1.0
-0.63903,50,189.579574,1.0
-0.676603,50,189.749756,1.0
-0.57549,50,189.916559,1.0
-1.463299,50,190.09372,1.0
-0.730289,50,190.262601,1.0
-0.561738,50,190.430665,1.0
-0.84859,50,190.59358,1.0
-0.673777,50,190.760639,1.0
-0.675732,50,190.930112,1.0
-1.068238,50,191.094597,1.0
-1.522366,50,191.267992,1.0
-1.115069,50,191.43572,1.0
-1.275517,50,191.60047,1.0
-2.05224,50,191.761178,1.0
-1.379943,50,191.921631,1.0
-0.971581,50,192.098742,1.0
-0.876843,50,192.266158,1.0
-0.806308,50,192.434233,1.0
-0.980996,50,192.600842,1.0
-0.836458,50,192.774697,1.0
-0.795525,50,192.943352,1.0
-0.920256,50,193.10551,1.0
-0.802257,50,193.277174,1.0
-0.567998,50,193.442208,1.0
-1.167671,50,193.610286,1.0
-0.627183,50,193.773661,1.0
-1.162282,50,193.937386,1.0
-0.825733,50,194.10023,1.0
-0.889119,50,194.265899,1.0
-0.948925,50,194.434825,1.0
-1.398123,50,194.598346,1.0
-1.464245,50,194.771016,1.0
-0.858208,50,194.936134,1.0
-0.963249,50,195.101795,1.0
-0.714015,50,195.266437,1.0
-0.539769,50,195.431548,1.0
-0.721052,50,195.597515,1.0
-2.108878,50,195.767838,1.0
-1.51832,50,195.937549,1.0
-1.778995,50,196.109262,1.0
-0.799288,50,196.27573,1.0
-0.984463,50,196.449258,1.0
-0.748198,50,196.612824,1.0
-1.639019,50,196.776277,1.0
-0.974711,50,196.937856,1.0
-0.683898,50,197.10104,1.0
-0.757679,50,197.263392,1.0
-0.781466,50,197.427245,1.0
-1.150499,50,197.598713,1.0
-1.254476,50,197.763463,1.0
-1.876605,50,197.934087,1.0
-0.693776,50,198.099187,1.0
-0.851529,50,198.265989,1.0
-0.786433,50,198.429067,1.0
-0.772894,50,198.594941,1.0
-0.882496,50,198.757414,1.0
-1.405575,50,198.921036,1.0
-2.881267,50,199.083035,0.0
-2.662516,50,199.251564,1.0
-1.363318,50,199.417466,1.0
-0.744405,50,199.581978,1.0
-0.760086,50,199.748265,1.0
-0.749262,50,199.915347,1.0
-1.232777,50,200.084878,1.0
-0.738885,50,200.249197,1.0
-0.699938,50,200.41272,1.0
-0.625014,50,200.575548,1.0
-0.732769,50,200.737126,1.0
-0.591565,50,200.902545,1.0
-0.753408,50,201.069413,1.0
-0.815919,50,201.231174,1.0
-0.921038,50,201.393758,1.0
-0.83833,50,201.556789,1.0
-0.507465,50,201.719082,1.0
-0.728332,50,201.883722,1.0
-0.922514,50,202.04696,1.0
-0.717018,50,202.210718,1.0
-0.894226,50,202.377159,1.0
-0.803673,50,202.543047,1.0
-0.913067,50,202.70903,1.0
-0.839837,50,202.876724,1.0
-0.769422,50,203.041661,1.0
-0.656068,50,203.207135,1.0
-0.6976,50,203.3751,1.0
-0.779228,50,203.546173,1.0
-1.33696,50,203.714061,1.0
-0.802304,50,203.876536,1.0
-0.92971,50,204.264594,1.0
-2.249948,50,204.435728,1.0
-1.123609,50,204.602119,1.0
-0.788758,50,204.764679,1.0
-0.738743,50,204.92624,1.0
-0.670072,50,205.09018,1.0
-0.749054,50,205.25322,1.0
-0.720825,50,205.418758,1.0
-0.731891,50,205.581896,1.0
-0.602502,50,205.744903,1.0
-0.928507,50,205.91172,1.0
-1.049808,50,206.081192,1.0
-0.862954,50,206.247949,1.0
-1.535308,50,206.421333,1.0
-1.469659,50,206.59051,1.0
-0.596208,50,206.753386,1.0
-0.669044,50,206.952331,1.0
-0.52131,50,207.121596,1.0
-0.703104,50,207.291774,1.0
-1.195889,50,207.463752,1.0
-0.996263,50,207.63184,1.0
-0.759618,50,207.797163,1.0
-1.163249,50,207.962812,1.0
-0.756267,50,208.127266,1.0
-0.534626,50,208.295103,1.0
-0.608306,50,208.45986,1.0
-0.744451,50,208.62876,1.0
-0.660081,50,208.792515,1.0
-0.951641,50,208.958508,1.0
-6.429363,50,209.121417,0.0
-7.223723,50,209.29378,0.0
-2.137687,50,209.455949,1.0
-2.420345,50,209.628941,1.0
-1.461834,50,209.791317,1.0
-1.89183,50,209.96166,1.0
-1.20973,50,210.132177,1.0
-1.16834,50,210.299482,1.0
-1.607144,50,210.463496,1.0
-1.324293,50,210.626152,1.0
-1.292219,50,210.789027,1.0
-1.36403,50,210.953608,1.0
-1.046576,50,211.116859,1.0
-1.088394,50,211.281123,1.0
-1.235046,50,211.443733,1.0
-0.736714,50,211.605683,1.0
-0.853386,50,211.769874,1.0
-0.909326,50,211.931949,1.0
-1.280946,50,212.092973,1.0
-1.282748,50,212.257187,1.0
-1.023579,50,212.423609,1.0
-0.685063,50,212.586831,1.0
-0.588839,50,212.748953,1.0
-0.878719,50,212.917502,1.0
-0.774795,50,213.080441,1.0
-1.209955,50,213.253773,1.0
-0.762425,50,213.417338,1.0
-1.013695,50,213.580578,1.0
-0.889537,50,213.741911,1.0
-0.773915,50,213.904927,1.0
-0.905137,50,214.074556,1.0
-0.858379,50,214.244109,1.0
-0.68575,50,214.412439,1.0
-0.782407,50,214.580567,1.0
-0.541955,50,214.748893,1.0
-0.735624,50,214.919297,1.0
-0.66186,50,215.087862,1.0
-1.653271,50,215.266572,1.0
-0.621672,50,215.433651,1.0
-0.723892,50,215.604195,1.0
-0.747331,50,215.768541,1.0
-0.619852,50,215.933853,1.0
-0.800628,50,216.097691,1.0
-0.613085,50,216.263197,1.0
-0.658394,50,216.427276,1.0
-0.949768,50,216.600343,1.0
-0.676222,50,216.767224,1.0
-0.814589,50,216.929672,1.0
-0.85666,50,217.092981,1.0
-0.695121,50,217.256566,1.0
-0.681242,50,217.428604,1.0
-0.420614,50,217.603107,1.0
-0.870901,50,217.786844,1.0
-0.876036,50,217.951963,1.0
-0.686209,50,218.116919,1.0
-0.832998,50,218.282794,1.0
-0.601757,50,218.446493,1.0
-0.593857,50,218.612072,1.0
-0.651345,50,218.777439,1.0
-0.977478,50,218.942244,1.0
-1.108438,50,219.108243,1.0
-0.857809,50,219.28925,1.0
-0.778016,50,219.480652,1.0
-1.787375,50,219.691191,1.0
-0.707912,50,219.890036,1.0
-0.703855,50,220.079783,1.0
-0.775321,50,220.266254,1.0
-0.712484,50,220.453662,1.0
-0.438076,50,220.627113,1.0
-0.765724,50,220.800354,1.0
-1.207138,50,220.984302,1.0
-1.053284,50,221.393373,1.0
-0.640597,50,221.5709,1.0
-0.641685,50,221.754509,1.0
-0.529325,50,221.939232,1.0
-0.663975,50,222.121868,1.0
-0.810426,50,222.302804,1.0
-0.764041,50,222.484791,1.0
-0.751887,50,222.660976,1.0
-0.513016,50,222.833534,1.0
-0.732311,50,223.008574,1.0
-0.43606,50,223.190218,1.0
-0.797722,50,223.37617,1.0
-0.509098,50,223.555514,1.0
-0.856898,50,223.737623,1.0
-0.580795,50,223.912708,1.0
-0.853323,50,224.089347,1.0
-0.967205,50,224.26976,1.0
-0.883313,50,224.443808,1.0
-0.948044,50,224.626309,1.0
-0.738575,50,224.799844,1.0
-0.688051,50,224.973495,1.0
-0.711712,50,225.153417,1.0
-0.748539,50,225.319957,1.0
-0.905394,50,225.496734,1.0
-0.960234,50,225.680596,1.0
-0.906495,50,225.862161,1.0
-1.198841,50,226.041591,1.0
-0.560223,50,226.213649,1.0
-0.850595,50,226.395007,1.0
-1.066304,50,226.568841,1.0
-1.055271,50,226.753165,1.0
-1.672645,50,226.93722,1.0
-0.632615,50,227.116847,1.0
-0.647377,50,227.295377,1.0
-0.598109,50,227.467701,1.0
-0.911853,50,227.647846,1.0
-0.523213,50,227.824946,1.0
-1.415571,50,228.017214,1.0
-0.614373,50,228.20895,1.0
-1.121803,50,228.395051,1.0
-0.574255,50,228.580767,1.0
-0.941116,50,228.761925,1.0
-0.639056,50,228.941938,1.0
-1.145894,50,229.122016,1.0
-0.758647,50,229.305666,1.0
-0.675928,50,229.481672,1.0
-0.582373,50,229.656469,1.0
-0.897585,50,229.836798,1.0
-0.697504,50,230.006118,1.0
-0.5597,50,230.194368,1.0
-0.743913,50,230.371426,1.0
-0.850576,50,230.553617,1.0
-0.783623,50,230.727842,1.0
-0.981992,50,230.906646,1.0
-0.807137,50,231.091356,1.0
-0.711031,50,231.276068,1.0
-0.897442,50,231.45296,1.0
-0.599514,50,231.632089,1.0
-0.823026,50,231.820213,1.0
-0.576085,50,231.994073,1.0
-0.488667,50,232.167966,1.0
-0.852882,50,232.347372,1.0
-0.955736,50,232.526302,1.0
-0.87999,50,232.711036,1.0
-0.685448,50,232.894288,1.0
-0.623147,50,233.070113,1.0
-0.622759,50,233.238772,1.0
-0.501739,50,233.412884,1.0
-1.035018,50,233.600766,1.0
-0.629862,50,233.783309,1.0
-0.612849,50,233.966829,1.0
-0.467892,50,234.148962,1.0
-0.75799,50,234.327106,1.0
-0.834369,50,234.502244,1.0
-0.989685,50,234.671467,1.0
-0.74985,50,234.839988,1.0
-0.794593,50,235.018942,1.0
-0.38201,50,235.20054,1.0
-0.843699,50,235.378609,1.0
-0.775748,50,235.54648,1.0
-1.378833,50,235.719969,1.0
-0.804615,50,235.886941,1.0
-0.761916,50,236.054026,1.0
-0.720911,50,236.222014,1.0
-0.445511,50,236.388291,1.0
-1.125742,50,236.565075,1.0
-1.043496,50,236.732207,1.0
-0.791805,50,236.897166,1.0
-1.751194,50,237.070604,1.0
-0.500748,50,237.235099,1.0
-0.864334,50,237.398043,1.0
-0.762302,50,237.562408,1.0
-1.030111,50,237.729271,1.0
-0.710955,50,237.896314,1.0
-0.602052,50,238.064054,1.0
-0.713295,50,238.235235,1.0
-0.861239,50,238.408665,1.0
-0.583153,50,238.573585,1.0
-1.706608,50,238.737993,0.0
-1.540277,50,238.907929,1.0
-0.9192,50,239.30495,1.0
-0.602697,50,239.47111,1.0
-0.80211,50,239.646367,1.0
-0.556396,50,239.818146,1.0
-0.663001,50,239.98525,1.0
-0.910145,50,240.15903,1.0
-0.867255,50,240.326322,1.0
-0.766438,50,240.499683,1.0
-0.542707,50,240.669379,1.0
-0.487349,50,240.836763,1.0
-0.967676,50,241.007995,1.0
-0.738633,50,241.186692,1.0
-0.773001,50,241.361243,1.0
-0.698593,50,241.532282,1.0
-0.51166,50,241.697334,1.0
-1.569667,50,241.883162,1.0
-0.697402,50,242.062717,1.0
-0.806615,50,242.24382,1.0
-1.660506,50,242.433248,1.0
-0.713262,50,242.608038,1.0
-0.648722,50,242.782022,1.0
-0.591534,50,242.948671,1.0
-0.621454,50,243.119883,1.0
-0.708323,50,243.294714,1.0
-0.744678,50,243.466101,1.0
-0.858517,50,243.642677,1.0
-1.826566,50,243.828493,1.0
-0.76396,50,243.99997,1.0
-0.721361,50,244.170234,1.0
-0.827552,50,244.346653,1.0
-1.045714,50,244.530352,1.0
-1.01912,50,244.704612,1.0
-0.597549,50,244.870261,1.0
-0.592923,50,245.042311,1.0
-1.887234,50,245.239565,1.0
-0.572969,50,245.423036,1.0
-0.725484,50,245.602106,1.0
-0.584379,50,245.785135,1.0
-0.957953,50,245.967428,1.0
-0.612169,50,246.136198,1.0
-0.474728,50,246.312383,1.0
-0.662454,50,246.491343,1.0
-0.825961,50,246.662782,1.0
-1.004782,50,246.838887,1.0
-0.720348,50,247.012592,1.0
-1.866043,50,247.212648,0.0
-1.735828,50,247.397354,1.0
-0.82177,50,247.57941,1.0
-0.925208,50,247.754053,1.0
-0.763516,50,247.929403,1.0
-0.659828,50,248.108241,1.0
-0.790232,50,248.284613,1.0
-0.701843,50,248.457932,1.0
-0.480227,50,248.631464,1.0
-0.819998,50,248.796649,1.0
-0.660622,50,248.962989,1.0
-0.69383,50,249.128632,1.0
-0.772641,50,249.292399,1.0
-1.072951,50,249.4581,1.0
-1.611846,50,249.63087,1.0
-0.884556,50,249.798437,1.0
-0.803366,50,249.97593,1.0
-0.63562,50,250.15368,1.0
-0.635442,50,250.32548,1.0
-0.718672,50,250.502092,1.0
-0.758742,50,250.679368,1.0
-1.229904,50,250.862208,1.0
-0.946501,50,251.051499,1.0
-0.593578,50,251.234742,1.0
-0.628807,50,251.41621,1.0
-0.671619,50,251.597959,1.0
-0.672815,50,251.783615,1.0
-1.952279,50,251.983029,1.0
-0.572863,50,252.170766,1.0
-0.969482,50,252.349594,1.0
-0.693104,50,252.534696,1.0
-1.081621,50,252.709418,1.0
-0.709068,50,252.877592,1.0
-0.660146,50,253.044229,1.0
-0.497986,50,253.21224,1.0
-0.661433,50,253.394815,1.0
-0.725615,50,253.565394,1.0
-0.629265,50,253.743396,1.0
-1.139792,50,253.925529,1.0
-0.563683,50,254.099766,1.0
-0.754396,50,254.27748,1.0
-0.918124,50,254.449467,1.0
-0.681423,50,254.617372,1.0
-0.676298,50,254.79664,1.0
-0.71102,50,254.970651,1.0
-0.678692,50,255.152798,1.0
-0.698557,50,255.334969,1.0
-0.687777,50,255.511617,1.0
-0.793666,50,255.685254,1.0
-0.615676,50,255.86298,1.0
-0.479009,50,256.054577,1.0
-0.453844,50,256.234221,1.0
-0.781959,50,256.409249,1.0
-0.546932,50,256.590703,1.0
-0.582564,50,256.771946,1.0
-0.753311,50,257.164051,1.0
-0.647782,50,257.340819,1.0
-0.598189,50,257.512389,1.0
-0.627908,50,257.678302,1.0
-0.704064,50,257.850167,1.0
-0.624305,50,258.014884,1.0
-0.893682,50,258.195407,1.0
-0.61069,50,258.380788,1.0
-0.624125,50,258.561249,1.0
-0.522415,50,258.73551,1.0
-0.586995,50,258.910365,1.0
-1.005453,50,259.096381,0.0
-2.017205,50,259.272544,0.0
-2.00006,50,259.453715,1.0
-1.359789,50,259.622528,1.0
-0.727794,50,259.792001,1.0
-0.867053,50,259.967116,1.0
-0.732312,50,260.139814,1.0
-0.465473,50,260.323928,1.0
-0.760896,50,260.488797,1.0
-0.755961,50,260.651585,1.0
-0.764075,50,260.834642,1.0
-0.686867,50,261.017129,1.0
-0.790012,50,261.19603,1.0
-0.674396,50,261.376006,1.0
-0.950526,50,261.569887,1.0
-0.680559,50,261.751807,1.0
-0.910234,50,261.92383,1.0
-2.429908,50,262.101787,0.0
-1.400451,50,262.27618,1.0
-0.682904,50,262.450878,1.0
-0.825661,50,262.62808,1.0
-0.610785,50,262.807467,1.0
-0.681828,50,262.976844,1.0
-0.685988,50,263.161004,1.0
-0.725507,50,263.342875,1.0
-1.066017,50,263.52384,1.0
-0.458299,50,263.698431,1.0
-0.680095,50,263.879555,1.0
-0.502803,50,264.060396,1.0
-0.649469,50,264.234148,1.0
-0.9342,50,264.410563,1.0
-0.579174,50,264.580943,1.0
-0.458812,50,264.75058,1.0
-0.485501,50,264.936183,1.0
-0.709139,50,265.121587,1.0
-0.682265,50,265.303922,1.0
-1.510567,50,265.485192,1.0
-0.829569,50,265.656846,1.0
-0.634297,50,265.825025,1.0
-0.752156,50,265.991434,1.0
-0.900594,50,266.16123,1.0
-0.813095,50,266.336419,1.0
-0.991905,50,266.517789,1.0
-1.397108,50,266.695845,1.0
-0.718738,50,266.879974,1.0
-0.861177,50,267.067266,1.0
-0.739049,50,267.243319,1.0
-0.647769,50,267.439468,1.0
-0.812366,50,267.625842,1.0
-0.80872,50,267.80168,1.0
-0.821001,50,267.978474,1.0
-0.538983,50,268.156006,1.0
-0.685165,50,268.334711,1.0
-0.760657,50,268.50683,1.0
-0.57207,50,268.690167,1.0
-0.91956,50,268.870127,1.0
-0.536795,50,269.049474,1.0
-0.812534,50,269.239242,1.0
-0.445505,50,269.418293,1.0
-0.563311,50,269.606753,1.0
-0.616722,50,269.785554,1.0
-0.43635,50,269.958129,1.0
-0.680545,50,270.13817,1.0
-0.9483,50,270.321057,1.0
-0.683534,50,270.50268,1.0
-0.648386,50,270.687441,1.0
-0.585683,50,270.854664,1.0
-0.627544,50,271.019158,1.0
-0.827096,50,271.199308,1.0
-0.662568,50,271.388619,1.0
-1.443247,50,271.585012,1.0
-0.727442,50,271.759528,1.0
-0.781521,50,271.938654,1.0
-1.259002,50,272.118802,1.0
-1.147844,50,272.293333,1.0
-0.674552,50,272.466716,1.0
-0.739663,50,272.63438,1.0
-1.280866,50,272.808819,1.0
-0.918824,50,272.996092,1.0
-1.856824,50,273.185543,1.0
-1.036366,50,273.370198,1.0
-0.62376,50,273.555337,1.0
-0.76582,50,273.742906,1.0
-0.993625,50,273.921612,1.0
-0.850302,50,274.09785,1.0
-0.924943,50,274.282104,1.0
-0.819646,50,274.480448,1.0
-0.589891,50,274.66944,1.0
-0.674293,50,274.848863,1.0
-1.328409,50,275.283342,1.0
-0.979541,50,275.470974,1.0
-0.489642,50,275.644513,1.0
-0.552459,50,275.8261,1.0
-0.707363,50,275.999695,1.0
-1.068262,50,276.17799,1.0
-0.91937,50,276.358459,1.0
-0.840265,50,276.534826,1.0
-0.546633,50,276.712664,1.0
-0.990332,50,276.888284,1.0
-0.545625,50,277.055605,1.0
-0.514302,50,277.223284,1.0
-0.854985,50,277.404976,1.0
-0.795389,50,277.575787,1.0
-0.690117,50,277.7431,1.0
-0.599112,50,277.911136,1.0
-0.679052,50,278.078248,1.0
-0.55888,50,278.244358,1.0
-1.19278,50,278.411372,1.0
-0.849981,50,278.579606,1.0
-0.693503,50,278.746189,1.0
-0.582405,50,278.915466,1.0
-0.523717,50,279.082181,1.0
-0.390033,50,279.246587,1.0
-0.614563,50,279.420877,1.0
