seed,goal_type,max_fingertip_error,finger_distance_ff,finger_distance_mf,finger_distance_rf,finger_distance_lf,finger_distance_th,action_mean_abs,action_saturation_fraction,episode_return,episode_length,success_any,success_final,success_fraction,time_to_first_success,min_goal_distance,final_goal_distance,timesteps
209,thumb_finger_meet,0.06636202135481499,0.016934825180830778,0.01554401063276689,0.06636202135481499,0.026238711268078606,0.04638781104907136,0.12857523560523987,0.0,-4.32693387800814,50,False,False,0.0,,0.08399373162396377,0.08816247178753403,200000
210,initial_hold,0.026515543085282763,0.01699733979169915,0.015692211254111837,0.007589606936284117,0.026515543085282763,0.018795020771417346,0.12809857726097107,0.0,-1.9221581186664662,50,True,False,0.02,1.0,0.009962431928523056,0.04060891550375289,200000
201,thumb_finger_meet,0.04791182670987732,0.016612071349575822,0.04791182670987732,0.009879492748548616,0.024045616175653508,0.0361603995820875,0.13729549944400787,0.0,-3.3966296334258956,50,False,False,0.0,,0.06698860692926446,0.06748981097449022,250000
202,thumb_finger_meet,0.05756820643198053,0.05756820643198053,0.019073759063443083,0.009897415054870119,0.024087654606729795,0.03964107545238104,0.13737884163856506,0.0,-3.8611872205122797,50,False,False,0.0,,0.0766016962878862,0.076990229697334,250000
203,thumb_finger_meet,0.06557431500178813,0.016570729816732722,0.06557431500178813,0.009825897636844709,0.02403151298270017,0.052800269032199795,0.1374603658914566,0.0,-4.501181216891573,50,False,False,0.0,,0.08892027960882266,0.089646584793248,250000
204,initial_hold,0.025558439960696365,0.0167987180443768,0.019223891352460193,0.010063863231531953,0.024228917176679247,0.025558439960696365,0.1366807371377945,0.0,-2.147047399248194,50,False,False,0.0,,0.011212341983527212,0.04464650658884241,250000
205,thumb_finger_meet,0.0727017707212863,0.016679809113062456,0.01899961294349045,0.0727017707212863,0.02379989194457978,0.059078545614890225,0.13753576576709747,0.0,-4.978498933483238,50,False,False,0.0,,0.09879712033591684,0.09990724797833973,250000
206,thumb_finger_meet,0.07486529619139207,0.016704892833960094,0.019020088541792216,0.07486529619139207,0.023822043104254623,0.05183981986667137,0.1374032348394394,0.0,-4.84838877214043,50,False,False,0.0,,0.09569631978878086,0.09747043884186873,250000
207,thumb_finger_meet,0.06225388451389743,0.06225388451389743,0.01907867609415158,0.009901715807642571,0.024101324869841994,0.04051088810010059,0.13737252354621887,0.0,-4.057213439047907,50,False,False,0.0,,0.08048694974828224,0.08099130761786158,250000
208,thumb_finger_meet,0.05800300592602796,0.016688675195536715,0.01913072442445499,0.00981849574275332,0.05800300592602796,0.04018388148078762,0.13714252412319183,0.0,-3.846461101147202,50,False,False,0.0,,0.07563063124656469,0.07563063124656469,250000
209,thumb_finger_meet,0.06363472623833755,0.016714475581338862,0.01905800170983639,0.06363472623833755,0.02386204880394832,0.04031710205619026,0.13725638389587402,0.0,-4.12519238184144,50,False,False,0.0,,0.08155780794484471,0.08298690015834269,250000
210,initial_hold,0.025558439960696365,0.0167987180443768,0.019223891352460193,0.010063863231531953,0.024228917176679247,0.025558439960696365,0.1366807371377945,0.0,-2.147047399248194,50,False,False,0.0,,0.011212341983527212,0.04464650658884241,250000
201,thumb_finger_meet,0.04499502862981717,0.020022392814689826,0.04499502862981717,0.014100583054866889,0.023761582393588367,0.028362954784020553,0.14898933470249176,0.0,-3.202022451079837,50,False,False,0.0,,0.06316941444197761,0.06319292096302158,300000
202,thumb_finger_meet,0.053255065938113154,0.053255065938113154,0.0228415076719952,0.014089987094396688,0.023750815271960348,0.031839376503615895,0.1491153985261917,0.0,-3.6089060833806963,50,False,False,0.0,,0.07135850903565723,0.0716534114982996,300000
203,thumb_finger_meet,0.062372974033897445,0.019970598923110334,0.062372974033897445,0.014048070633666289,0.023727928094253777,0.04470471589473062,0.14919061958789825,0.0,-4.236128509715682,50,False,False,0.0,,0.08369272517698124,0.08395288675551375,300000
204,initial_hold,0.03039876299661832,0.020266331608682804,0.023018617458949068,0.01435233626290657,0.023944436784457707,0.03039876299661832,0.14828254282474518,0.0,-2.4915322846978523,50,False,False,0.0,,0.012749819481325635,0.05141975639233947,300000
205,thumb_finger_meet,0.06929927431604128,0.020117053013216778,0.02279782597318415,0.06929927431604128,0.023704094825766645,0.05174026839078594,0.14914175868034363,0.0,-4.737715159720761,50,False,False,0.0,,0.09383009109737811,0.0946877267465515,300000
206,thumb_finger_meet,0.0715492766576703,0.020143941822143782,0.022820641124949127,0.0715492766576703,0.023735985197504722,0.044282813359637775,0.14900332689285278,0.0,-4.624466412257333,50,False,False,0.0,,0.09161834253774648,0.09257550213779106,300000
207,thumb_finger_meet,0.058079647630044605,0.058079647630044605,0.022840630540687037,0.01409193940560257,0.02374861885548746,0.033236503851581486,0.1491268277168274,0.0,-3.8176075689941276,50,False,False,0.0,,0.07555221775077821,0.07590905554910357,300000
208,thumb_finger_meet,0.05944147545171174,0.020114500532702015,0.022890735663315877,0.014178844849845659,0.05944147545171174,0.03177615738653093,0.14869800209999084,0.0,-3.8041412350971022,50,False,False,0.0,,0.07529471616646474,0.07531687549476478,300000
209,thumb_finger_meet,0.06033765402923512,0.020153042519294267,0.022862569606917526,0.06033765402923512,0.023769320134215965,0.03238996866344865,0.14884762465953827,0.0,-3.9291011822142274,50,False,False,0.0,,0.07786486733994075,0.07863564939154082,300000
210,initial_hold,0.03039876299661832,0.020266331608682804,0.023018617458949068,0.01435233626290657,0.023944436784457707,0.03039876299661832,0.14828254282474518,0.0,-2.4915322846978523,50,False,False,0.0,,0.012749819481325635,0.05141975639233947,300000
201,thumb_finger_meet,0.049355745972455206,0.01614692803131126,0.049355745972455206,0.009673880462483521,0.018438177217486643,0.02703026145429805,0.1636568009853363,0.0,-3.1418156287208667,50,False,False,0.0,,0.061489213907474354,0.06213612734906681,350000
202,thumb_finger_meet,0.05728496386590033,0.05728496386590033,0.01715697109852387,0.00959445778634903,0.018380271788818493,0.030953541013095966,0.16384544968605042,0.0,-3.5349921301214664,50,False,False,0.0,,0.06851660888718117,0.07045522304902153,350000
203,thumb_finger_meet,0.0671906445408672,0.016102950511863504,0.0671906445408672,0.00962805136083193,0.01840593335459794,0.04444294910001588,0.16389596462249756,0.0,-4.255615246200968,50,False,False,0.0,,0.08290990196674468,0.08473807414245389,350000
204,initial_hold,0.033932800896307916,0.016324972594384354,0.017364751761928688,0.009824419749972047,0.018581913691416485,0.033932800896307916,0.16283288598060608,0.0,-2.27499625303489,50,False,False,0.0,,0.011714823858300593,0.04648958002056131,350000
205,thumb_finger_meet,0.07265875976500308,0.01622026281382046,0.01716426679925652,0.07265875976500308,0.01838119580105418,0.05021321410158768,0.1637357920408249,0.0,-4.664928672802829,50,False,False,0.0,,0.09206954974807767,0.09325363038821852,350000
206,thumb_finger_meet,0.07478426446561014,0.01624196049546019,0.017195606542991477,0.07478426446561014,0.018415765758407362,0.04352140742551364,0.16355861723423004,0.0,-4.571025395964236,50,False,False,0.0,,0.08988146277739299,0.09157199194920826,350000
207,thumb_finger_meet,0.061696051416359886,0.061696051416359886,0.017166224163139662,0.00959584108787833,0.018385631579975185,0.03267463943311728,0.16385160386562347,0.0,-3.749443114884417,50,False,False,0.0,,0.07279160034632534,0.07482530113037902,350000
208,thumb_finger_meet,0.06266613563803476,0.016190101905251407,0.017159925960518258,0.009623275618154759,0.06266613563803476,0.032039515555521744,0.16350746154785156,0.0,-3.7755568818772,50,False,False,0.0,,0.07467413356065764,0.07485161992323851,350000
209,thumb_finger_meet,0.06358922839611209,0.016252336354015934,0.017234700563462903,0.06358922839611209,0.018449870350567988,0.031377698485572814,0.16337764263153076,0.0,-3.848207298230121,50,False,False,0.0,,0.07607793709644986,0.0770046815894559,350000
210,initial_hold,0.033932800896307916,0.016324972594384354,0.017364751761928688,0.009824419749972047,0.018581913691416485,0.033932800896307916,0.16283288598060608,0.0,-2.27499625303489,50,False,False,0.0,,0.011714823858300593,0.04648958002056131,350000
201,thumb_finger_meet,0.049588308907241856,0.016047486875304776,0.049588308907241856,0.010775910580355689,0.019398160442371887,0.02306151469201415,0.16364948451519012,0.0,-3.1067264049414773,50,False,False,0.0,,0.06091364584880458,0.06116178997190099,400000
202,thumb_finger_meet,0.057421892156885174,0.057421892156885174,0.016882968237070303,0.010726407468355407,0.019384928668692805,0.026927926508738095,0.16384759545326233,0.0,-3.483441072629746,50,False,False,0.0,,0.06832900951672838,0.06926942195585563,400000
203,thumb_finger_meet,0.06742694895621344,0.016001748767246377,0.06742694895621344,0.010734933536413046,0.01937208465510376,0.04029446712144768,0.16384905576705933,0.0,-4.186339130415641,50,False,False,0.0,,0.0819693433421764,0.08316615869252965,400000
204,initial_hold,0.036101847083607315,0.01625166241323986,0.017089404729579243,0.01094882033934643,0.019546160545986162,0.036101847083607315,0.1628691554069519,0.0,-2.3853794956792904,50,False,False,0.0,,0.012287678371491391,0.04859461602859103,400000
205,thumb_finger_meet,0.07148133574348639,0.016126906045229334,0.016914405105014296,0.07148133574348639,0.019381699510048395,0.04652007309193151,0.16378314793109894,0.0,-4.536046425012135,50,False,False,0.0,,0.08957325262253002,0.09052912810083655,400000
