#{"t_start": 1789220522.800371, "env_id": "HandReachDense-v3"}
r,l,t,is_success
-4.421118,50,229.985591,0.0
-4.616884,50,230.020736,0.0
-4.007541,50,230.05598,0.0
-4.144061,50,230.091265,0.0
-4.546754,50,230.240208,0.0
-4.721676,50,230.275217,0.0
-4.692197,50,230.310447,0.0
-4.696757,50,230.345868,0.0
-4.053683,50,230.381173,0.0
-4.420201,50,230.417022,0.0
-4.034083,50,230.452261,0.0
-4.504807,50,230.487696,0.0
-4.064523,50,230.523152,0.0
-4.80859,50,230.558441,0.0
-4.774749,50,230.594158,0.0
-4.264355,50,230.629428,0.0
-2.724306,50,230.664647,0.0
-4.773748,50,230.700261,0.0
-4.878733,50,230.735876,0.0
-3.91925,50,230.771318,0.0
-4.829416,50,230.807316,0.0
-4.729245,50,230.843053,0.0
-3.837427,50,230.878642,0.0
-4.235741,50,230.914508,0.0
-3.999733,50,231.299478,0.0
-4.429022,50,231.335576,0.0
-4.769428,50,231.371239,0.0
-2.83889,50,231.4071,0.0
-4.772956,50,231.442733,0.0
-4.610278,50,231.478051,0.0
-4.546007,50,231.514221,0.0
-4.336531,50,231.550122,0.0
-2.815239,50,231.58576,0.0
-2.485534,50,231.621362,0.0
-4.989038,50,231.656756,0.0
-4.421179,50,231.69187,0.0
-4.289003,50,231.727229,0.0
-5.00755,50,231.762322,0.0
-5.201191,50,231.797832,0.0
-4.161043,50,231.833889,0.0
-5.047521,50,231.869374,0.0
-4.473048,50,231.904661,0.0
-4.097424,50,231.940081,0.0
-4.432396,50,231.975927,0.0
-2.922058,50,232.011436,0.0
-4.379374,50,232.16083,0.0
-2.72699,50,232.196279,0.0
-5.084141,50,232.231892,0.0
-5.136971,50,232.267116,0.0
-3.427598,50,232.302625,0.0
-3.806992,50,232.337645,0.0
-4.434437,50,232.372787,0.0
-4.876164,50,232.40792,0.0
-4.17281,50,232.443535,0.0
-2.98744,50,232.47841,0.0
-3.959946,50,232.513175,0.0
-4.220613,50,232.54814,0.0
-3.705703,50,232.583478,0.0
-4.265727,50,232.618986,0.0
-4.764531,50,232.654484,0.0
-5.047816,50,232.691631,0.0
-4.553795,50,232.727977,0.0
-4.50481,50,232.764565,0.0
-4.638129,50,232.800136,0.0
-4.686229,50,232.835627,0.0
-4.454023,50,232.870978,0.0
-4.748591,50,232.906552,0.0
-4.338628,50,232.942105,0.0
-5.375469,50,232.977422,0.0
-4.555007,50,233.012636,0.0
-4.024042,50,233.048243,0.0
-4.874172,50,233.08351,0.0
-3.782408,50,233.118637,0.0
-4.866313,50,233.154287,0.0
-4.89806,50,233.190145,0.0
-4.993269,50,233.225775,0.0
-4.234051,50,233.261326,0.0
-5.077417,50,233.29704,0.0
-4.672574,50,233.332482,0.0
-4.564933,50,233.368029,0.0
-4.21631,50,233.403964,0.0
-4.283749,50,233.439605,0.0
-4.583674,50,233.475281,0.0
-4.120934,50,233.510491,0.0
-4.943771,50,233.545757,0.0
-4.248044,50,233.581187,0.0
-4.903633,50,233.732286,0.0
-4.800232,50,233.767828,0.0
-4.196965,50,233.803397,0.0
-4.691849,50,233.839007,0.0
-2.793513,50,233.874717,0.0
-4.652825,50,233.910072,0.0
-4.813777,50,233.945465,0.0
-5.197227,50,233.981513,0.0
-4.36671,50,234.01699,0.0
-4.436485,50,234.052553,0.0
-4.939251,50,234.087617,0.0
-4.420873,50,234.12305,0.0
-4.867263,50,234.158875,0.0
-3.243825,50,234.19451,0.0
-5.033146,50,234.229881,0.0
-4.682682,50,234.265349,0.0
-4.262534,50,234.301434,0.0
-4.916113,50,234.337032,0.0
-4.662294,50,234.372253,0.0
-4.256124,50,234.407841,0.0
-4.343635,50,234.443308,0.0
-4.671567,50,234.478677,0.0
-4.331593,50,234.513965,0.0
-4.974783,50,234.549223,0.0
-4.350775,50,234.584743,0.0
-2.958712,50,234.620239,0.0
-4.564992,50,234.655675,0.0
-4.118379,50,234.691053,0.0
-4.667398,50,234.726651,0.0
-4.492764,50,234.762233,0.0
-4.136266,50,234.797472,0.0
-3.974165,50,234.832776,0.0
-4.273509,50,234.868164,0.0
-4.227458,50,234.903411,0.0
-4.733934,50,234.938541,0.0
-4.873579,50,234.97496,0.0
-4.103854,50,235.011284,0.0
-3.990744,50,235.047347,0.0
-4.107218,50,235.083345,0.0
-4.139817,50,235.119723,0.0
-4.636105,50,235.155939,0.0
-3.866389,50,235.30673,0.0
-4.702541,50,235.342398,0.0
-4.538729,50,235.377763,0.0
-4.725173,50,235.413323,0.0
-2.997619,50,235.449388,0.0
-4.276067,50,235.485294,0.0
-4.691778,50,235.520598,0.0
-4.903308,50,235.556474,0.0
-4.514522,50,235.59196,0.0
-3.954188,50,235.627394,0.0
-3.065721,50,235.663169,0.0
-3.718113,50,235.698825,0.0
-4.307061,50,235.734266,0.0
-3.569408,50,235.769716,0.0
-4.163812,50,235.805128,0.0
-4.818698,50,235.840221,0.0
-4.523677,50,235.87568,0.0
-3.918817,50,235.910855,0.0
-4.056534,50,235.94599,0.0
-4.202281,50,235.981335,0.0
-4.561452,50,236.017336,0.0
-4.634851,50,236.053099,0.0
-4.228189,50,236.088974,0.0
-4.629187,50,236.125162,0.0
-4.312233,50,236.160868,0.0
-4.689794,50,236.196531,0.0
-3.420397,50,236.231749,0.0
-4.311381,50,236.266968,0.0
-4.765292,50,236.302299,0.0
-4.335894,50,236.337877,0.0
-4.354728,50,236.373598,0.0
-5.065284,50,236.4095,0.0
-4.748346,50,236.444729,0.0
-4.392496,50,236.479826,0.0
-4.769711,50,236.515482,0.0
-3.795071,50,236.550821,0.0
-4.493681,50,236.586096,0.0
-4.522179,50,236.621717,0.0
-4.140523,50,236.65703,0.0
-2.826875,50,236.692381,0.0
-4.028332,50,236.727686,0.0
-4.569588,50,236.878601,0.0
-4.003289,50,236.91433,0.0
-3.959098,50,236.949351,0.0
-5.00154,50,236.984894,0.0
-4.548037,50,237.020324,0.0
-4.156075,50,237.05636,0.0
-4.507116,50,237.092621,0.0
-4.599154,50,237.129026,0.0
-3.321463,50,237.164597,0.0
-4.743194,50,237.200116,0.0
-4.5194,50,237.235373,0.0
-4.246456,50,237.270378,0.0
-4.503178,50,237.30557,0.0
-4.458767,50,237.340932,0.0
-4.924292,50,237.376242,0.0
-4.721525,50,237.412055,0.0
-3.076289,50,237.447706,0.0
-4.426856,50,237.483225,0.0
-2.720516,50,237.518473,0.0
-5.205184,50,237.553764,0.0
-4.207694,50,237.588842,0.0
-4.50887,50,237.624336,0.0
-4.990023,50,237.659487,0.0
-4.569726,50,237.694634,0.0
-4.537888,50,237.729979,0.0
-4.474132,50,237.765145,0.0
-4.28238,50,237.80101,0.0
-5.011149,50,237.836437,0.0
-4.285008,50,237.871588,0.0
-4.43769,50,237.906926,0.0
-4.444695,50,237.94219,0.0
-4.264672,50,237.977901,0.0
-4.081439,50,238.013035,0.0
-4.351948,50,238.048195,0.0
-4.30382,50,238.083346,0.0
-4.358871,50,238.118919,0.0
-4.282975,50,238.154402,0.0
-3.874603,50,238.189488,0.0
-4.872315,50,238.22466,0.0
-2.719187,50,238.259984,0.0
-4.660537,50,238.408825,0.0
-4.406587,50,238.444306,0.0
-4.783016,50,238.479705,0.0
-4.461497,50,238.515073,0.0
-4.487757,50,238.550674,0.0
-2.837952,50,238.586505,0.0
-3.644419,50,238.621995,0.0
-4.3979,50,238.657113,0.0
-4.642539,50,238.692477,0.0
-4.514895,50,238.727688,0.0
-4.347273,50,238.763111,0.0
-4.165808,50,238.798605,0.0
-4.395986,50,238.833946,0.0
-4.265392,50,238.869073,0.0
-5.042581,50,238.904955,0.0
-4.56593,50,238.940373,0.0
-4.315735,50,238.975498,0.0
-4.639521,50,239.012292,0.0
-3.821394,50,239.049002,0.0
-4.32611,50,239.085371,0.0
-5.055017,50,239.121593,0.0
-4.317945,50,239.158042,0.0
-4.600898,50,239.194111,0.0
-4.672317,50,239.23049,0.0
-4.471703,50,239.266592,0.0
-4.694045,50,239.302627,0.0
-4.573051,50,239.339087,0.0
-4.286296,50,239.375427,0.0
-4.746443,50,239.411714,0.0
-4.366517,50,239.44821,0.0
-4.515104,50,239.484681,0.0
-4.3229,50,239.520795,0.0
-4.122659,50,239.557373,0.0
-4.772136,50,239.59361,0.0
-3.959477,50,239.629693,0.0
-4.834489,50,239.66578,0.0
-4.420457,50,239.702171,0.0
-4.191181,50,239.738652,0.0
-3.998073,50,239.774722,0.0
-4.681693,50,239.810736,0.0
-4.631722,50,239.846899,0.0
-4.321369,50,239.997157,0.0
-4.130086,50,240.032582,0.0
-2.979322,50,240.067993,0.0
-4.168887,50,240.103996,0.0
-4.086877,50,240.13961,0.0
-3.630941,50,240.17507,0.0
-4.766677,50,240.210701,0.0
-4.574199,50,240.245949,0.0
-4.843786,50,240.281121,0.0
-2.578492,50,240.316248,0.0
-2.855039,50,240.351466,0.0
-4.497322,50,240.387275,0.0
-2.686051,50,240.423443,0.0
-4.715768,50,240.459728,0.0
-4.269518,50,240.495523,0.0
-4.102583,50,240.531678,0.0
-4.588411,50,240.567846,0.0
-4.519474,50,240.603487,0.0
-4.534726,50,240.639137,0.0
-4.775068,50,240.674452,0.0
-4.424493,50,240.709769,0.0
-4.64182,50,240.745255,0.0
-4.208697,50,240.78086,0.0
-4.838342,50,240.816201,0.0
-2.928775,50,240.851518,0.0
-3.129741,50,240.886982,0.0
-3.923807,50,240.922467,0.0
-3.822456,50,240.95791,0.0
-4.104478,50,240.993322,0.0
-4.359049,50,241.028444,0.0
-4.536017,50,241.06409,0.0
-4.624388,50,241.099141,0.0
-4.261163,50,241.134168,0.0
-4.542174,50,241.169498,0.0
-4.245481,50,241.204606,0.0
-5.227955,50,241.239976,0.0
-3.521132,50,241.275065,0.0
-3.893376,50,241.31045,0.0
-4.223101,50,241.345546,0.0
-4.464263,50,241.380805,0.0
-4.92952,50,241.416229,0.0
-4.53856,50,241.57321,0.0
-4.442596,50,241.610108,0.0
-3.98225,50,241.646811,0.0
-2.777971,50,241.684122,0.0
-4.463553,50,241.721603,0.0
-4.548163,50,241.758136,0.0
-4.170413,50,241.795074,0.0
-4.211161,50,241.832091,0.0
-4.677484,50,241.869613,0.0
-3.813831,50,241.906522,0.0
-2.74996,50,241.942634,0.0
-4.005093,50,241.978765,0.0
-3.988823,50,242.014491,0.0
-4.007638,50,242.050134,0.0
-4.247196,50,242.085534,0.0
-4.000585,50,242.121283,0.0
-4.722106,50,242.157028,0.0
-4.775553,50,242.192752,0.0
-3.979311,50,242.228082,0.0
-2.69356,50,242.263394,0.0
-4.425885,50,242.298752,0.0
-4.381824,50,242.334155,0.0
-4.731076,50,242.369831,0.0
-4.08994,50,242.405637,0.0
-4.290238,50,242.442272,0.0
-4.747052,50,242.478292,0.0
-4.469593,50,242.514075,0.0
-3.872829,50,242.549462,0.0
-4.695457,50,242.585029,0.0
-4.522468,50,242.620573,0.0
-4.508489,50,242.656539,0.0
-4.302839,50,242.693107,0.0
-4.059361,50,242.72957,0.0
-2.486401,50,242.766095,0.0
-4.643963,50,242.802253,0.0
-4.4601,50,242.83894,0.0
-3.92401,50,242.875357,0.0
-4.182814,50,242.910982,0.0
-4.177273,50,242.947097,0.0
-4.404934,50,242.982694,0.0
-4.856974,50,243.01883,0.0
-4.205243,50,243.17069,0.0
-4.813352,50,243.206424,0.0
-5.602965,50,243.242073,0.0
-4.356576,50,243.277716,0.0
-4.777387,50,243.312936,0.0
-3.223489,50,243.348561,0.0
-4.725656,50,243.384497,0.0
-4.080118,50,243.420582,0.0
-4.14657,50,243.456517,0.0
-4.098067,50,243.492829,0.0
-2.916884,50,243.529071,0.0
-4.169877,50,243.565184,0.0
-4.246911,50,243.601463,0.0
-4.612204,50,243.637563,0.0
-3.442292,50,243.674147,0.0
-3.267644,50,243.711184,0.0
-4.101304,50,243.747197,0.0
-4.452477,50,243.782664,0.0
-3.040113,50,243.818385,0.0
-4.212312,50,243.85396,0.0
-3.923975,50,243.889297,0.0
-3.90526,50,243.92464,0.0
-2.98431,50,243.959877,0.0
-4.636705,50,243.995141,0.0
-4.572729,50,244.030425,0.0
-4.407463,50,244.06562,0.0
-4.042887,50,244.101193,0.0
-4.211611,50,244.136633,0.0
-4.717934,50,244.171989,0.0
-4.429354,50,244.207318,0.0
-4.004533,50,244.242284,0.0
-4.195931,50,244.277797,0.0
-3.105342,50,244.313339,0.0
-3.886954,50,244.349823,0.0
-4.576765,50,244.385336,0.0
-4.459308,50,244.420518,0.0
-4.719072,50,244.455711,0.0
-4.537665,50,244.491317,0.0
-4.887695,50,244.526856,0.0
-4.338446,50,244.561819,0.0
-4.37437,50,244.597253,0.0
-4.467217,50,244.747354,0.0
-2.779738,50,244.782679,0.0
-3.995328,50,244.818013,0.0
-4.377484,50,244.853468,0.0
-4.724965,50,244.888755,0.0
-4.381105,50,244.923977,0.0
-4.921953,50,244.959276,0.0
-4.265049,50,244.995033,0.0
-4.462763,50,245.031402,0.0
-4.444768,50,245.06771,0.0
-4.520007,50,245.104023,0.0
-4.394165,50,245.14035,0.0
-4.393036,50,245.176404,0.0
-4.11995,50,245.212851,0.0
-4.886731,50,245.248783,0.0
-3.003265,50,245.284972,0.0
-4.371259,50,245.321249,0.0
-3.187911,50,245.357413,0.0
-4.55911,50,245.393286,0.0
-4.778615,50,245.429311,0.0
-4.911779,50,245.465688,0.0
-4.724205,50,245.501956,0.0
-4.03176,50,245.537747,0.0
-4.310441,50,245.574178,0.0
-3.696323,50,245.610259,0.0
-4.030686,50,245.64638,0.0
-4.195676,50,245.682294,0.0
-3.997211,50,245.718873,0.0
-4.371597,50,245.755032,0.0
-4.151761,50,245.790995,0.0
-4.44075,50,245.827205,0.0
-4.485593,50,245.862981,0.0
-4.580475,50,245.899038,0.0
-4.618093,50,245.935052,0.0
-4.044784,50,245.971224,0.0
-4.261331,50,246.007037,0.0
-4.321582,50,246.043272,0.0
-4.31371,50,246.07923,0.0
-4.356924,50,246.115842,0.0
-4.776923,50,246.151767,0.0
-4.571281,50,246.187719,0.0
-4.396262,50,246.337969,0.0
-4.329279,50,246.373921,0.0
-4.882925,50,246.40922,0.0
-3.32076,50,246.444532,0.0
-4.258852,50,246.480189,0.0
-4.433645,50,246.51591,0.0
-4.650823,50,246.552254,0.0
-2.818965,50,246.588267,0.0
-4.549525,50,246.624547,0.0
-2.927411,50,246.660976,0.0
-4.492812,50,246.697417,0.0
-2.71535,50,246.734039,0.0
-4.383519,50,246.770235,0.0
-4.845514,50,246.805794,0.0
-4.276271,50,246.841472,0.0
-4.798766,50,246.877041,0.0
-4.79931,50,246.912414,0.0
-4.852812,50,246.947929,0.0
-2.712922,50,246.983687,0.0
-4.679198,50,247.020124,0.0
-4.802704,50,247.056374,0.0
-2.777709,50,247.092741,0.0
-2.804912,50,247.129048,0.0
-4.594967,50,247.165417,0.0
-4.052924,50,247.202266,0.0
-3.898819,50,247.2379,0.0
-4.409857,50,247.273433,0.0
-4.532286,50,247.308942,0.0
-4.629209,50,247.344489,0.0
-4.40585,50,247.380067,0.0
-4.550533,50,247.415942,0.0
-4.489919,50,247.452132,0.0
-4.507194,50,247.48865,0.0
-4.185026,50,247.525182,0.0
-3.278111,50,247.561673,0.0
-4.855256,50,247.597442,0.0
-4.485454,50,247.632711,0.0
-4.839571,50,247.667923,0.0
-4.305248,50,247.703334,0.0
-3.945529,50,247.738817,0.0
-4.541969,50,247.774551,0.0
-4.684902,50,247.924298,0.0
-4.494444,50,247.959794,0.0
-4.835143,50,247.995117,0.0
-4.681686,50,248.030552,0.0
-4.304412,50,248.066036,0.0
-3.777156,50,248.101292,0.0
-4.378736,50,248.137329,0.0
-4.484383,50,248.173654,0.0
-4.079286,50,248.209817,0.0
-4.139302,50,248.245924,0.0
-3.763474,50,248.281361,0.0
-4.193485,50,248.317055,0.0
-2.556323,50,248.352698,0.0
-4.69515,50,248.389313,0.0
-4.229598,50,248.425617,0.0
-4.007836,50,248.46221,0.0
-3.916677,50,248.498286,0.0
-4.628175,50,248.533407,0.0
-4.662998,50,248.569199,0.0
-4.404548,50,248.604814,0.0
-2.883856,50,248.640377,0.0
-4.479959,50,248.675805,0.0
-4.06618,50,248.71088,0.0
-4.722624,50,248.746332,0.0
-4.105016,50,248.781846,0.0
-4.342939,50,248.8173,0.0
-4.557335,50,248.852705,0.0
-3.9812,50,248.888297,0.0
-4.385786,50,248.924523,0.0
-4.641429,50,248.960476,0.0
-4.581863,50,248.997046,0.0
-4.596463,50,249.032866,0.0
-4.079225,50,249.068357,0.0
-4.084167,50,249.103919,0.0
-4.55349,50,249.139236,0.0
-4.441871,50,249.17448,0.0
-4.404882,50,249.209349,0.0
-4.415155,50,249.245672,0.0
-4.710248,50,249.281486,0.0
-3.845657,50,249.317296,0.0
-4.313528,50,249.352268,0.0
-4.561184,50,249.500376,0.0
-4.624951,50,249.535287,0.0
-4.493018,50,249.571188,0.0
-4.803339,50,249.606834,0.0
-4.972637,50,249.642263,0.0
-4.17878,50,249.677723,0.0
-4.61036,50,249.713553,0.0
-4.517008,50,249.749095,0.0
-4.380362,50,249.784792,0.0
-4.787107,50,249.820076,0.0
-4.792561,50,249.855567,0.0
-4.411683,50,249.890767,0.0
-4.119378,50,249.926113,0.0
-4.446439,50,249.96104,0.0
-4.330859,50,249.997365,0.0
-4.25977,50,250.033046,0.0
-4.40883,50,250.068879,0.0
-3.366467,50,250.104489,0.0
-4.63266,50,250.140389,0.0
-4.66925,50,250.176497,0.0
-4.130788,50,250.21212,0.0
-4.560066,50,250.247659,0.0
-4.47042,50,250.283029,0.0
-4.909691,50,250.318585,0.0
-4.333863,50,250.353558,0.0
-2.697566,50,250.389568,0.0
-3.845614,50,250.425269,0.0
-4.207643,50,250.460692,0.0
-5.089674,50,250.495936,0.0
-4.264555,50,250.531731,0.0
-4.253288,50,250.567055,0.0
-3.963524,50,250.602508,0.0
-4.724188,50,250.638118,0.0
-4.720206,50,250.673591,0.0
-4.323083,50,250.709206,0.0
-5.037049,50,250.744819,0.0
-4.59044,50,250.780639,0.0
-4.382841,50,250.817005,0.0
-4.766199,50,250.852896,0.0
-4.522527,50,250.888163,0.0
-3.042974,50,250.923702,0.0
-4.879608,50,251.073155,0.0
-4.495703,50,251.109692,0.0
-4.260942,50,251.145988,0.0
-4.58225,50,251.181641,0.0
-4.472689,50,251.217154,0.0
-4.017685,50,251.252459,0.0
-4.406192,50,251.287959,0.0
-4.240777,50,251.323477,0.0
-4.249749,50,251.358941,0.0
-4.14225,50,251.394673,0.0
-4.797897,50,251.430468,0.0
-4.605478,50,251.466031,0.0
-4.405085,50,251.501097,0.0
-4.716558,50,251.536094,0.0
-3.899892,50,251.570804,0.0
-4.462607,50,251.605586,0.0
-4.292636,50,251.640369,0.0
-4.2246,50,251.675253,0.0
-4.090378,50,251.710503,0.0
-3.906458,50,251.746281,0.0
-4.136034,50,251.781729,0.0
-4.078615,50,251.819088,0.0
-4.336404,50,251.855516,0.0
-4.542034,50,251.891629,0.0
-3.984859,50,251.927459,0.0
-2.969609,50,251.963113,0.0
-4.455051,50,251.999115,0.0
-4.373936,50,252.035359,0.0
-4.701633,50,252.072003,0.0
-4.836302,50,252.108457,0.0
-4.141096,50,252.145029,0.0
-4.307034,50,252.180857,0.0
-4.276986,50,252.216707,0.0
-3.583371,50,252.252138,0.0
-4.151309,50,252.288417,0.0
-4.186072,50,252.3246,0.0
-2.98749,50,252.361006,0.0
-4.915562,50,252.396867,0.0
-4.539231,50,252.43346,0.0
-3.32793,50,252.47031,0.0
-2.764397,50,252.506108,0.0
-4.36178,50,252.655632,0.0
-4.113878,50,252.691351,0.0
-4.885944,50,252.72735,0.0
-4.046597,50,252.763675,0.0
-2.696782,50,252.800079,0.0
-4.685661,50,252.836137,0.0
-4.284651,50,252.872041,0.0
-4.729109,50,252.908416,0.0
-4.912216,50,252.944421,0.0
-4.704106,50,252.979655,0.0
-2.281135,50,253.015528,0.0
-4.35598,50,253.051898,0.0
-5.285491,50,253.087883,0.0
-3.004054,50,253.123882,0.0
-4.359734,50,253.159205,0.0
-4.293037,50,253.194409,0.0
-3.870552,50,253.229592,0.0
-3.646406,50,253.265353,0.0
-4.885872,50,253.300899,0.0
-4.747217,50,253.336176,0.0
-3.936582,50,253.371686,0.0
-4.685625,50,253.407611,0.0
-4.746085,50,253.443677,0.0
-4.535828,50,253.480093,0.0
-4.890521,50,253.516049,0.0
-4.190744,50,253.552559,0.0
-4.285329,50,253.587898,0.0
-4.65999,50,253.622904,0.0
-4.324172,50,253.658232,0.0
-4.242235,50,253.693986,0.0
-4.966436,50,253.730107,0.0
-4.938441,50,253.766342,0.0
-4.286494,50,253.801878,0.0
-3.973073,50,253.837494,0.0
-4.422706,50,253.873077,0.0
-3.409838,50,253.908679,0.0
-4.146205,50,253.944215,0.0
-4.455331,50,253.979469,0.0
-4.57795,50,254.014915,0.0
-4.92664,50,254.050582,0.0
-4.484902,50,254.086841,0.0
-4.720321,50,254.238469,0.0
-4.681598,50,254.273851,0.0
-4.971814,50,254.309696,0.0
-4.483225,50,254.344992,0.0
-4.449938,50,254.381305,0.0
-2.916755,50,254.417785,0.0
-4.161091,50,254.454131,0.0
-4.405452,50,254.490163,0.0
-4.717074,50,254.526337,0.0
-3.84802,50,254.562673,0.0
-4.506695,50,254.598642,0.0
-4.142785,50,254.634982,0.0
-4.108989,50,254.671303,0.0
-4.573679,50,254.707274,0.0
-4.385775,50,254.743204,0.0
-4.323418,50,254.77944,0.0
-2.660535,50,254.815931,0.0
-4.485026,50,254.852141,0.0
-4.28949,50,254.888177,0.0
-4.231524,50,254.924537,0.0
-3.728233,50,254.960521,0.0
-2.814509,50,254.996633,0.0
-4.46899,50,255.032904,0.0
-4.454856,50,255.069415,0.0
-4.542479,50,255.105897,0.0
-3.751587,50,255.142237,0.0
-4.400267,50,255.178845,0.0
-4.551256,50,255.215232,0.0
-4.563438,50,255.250479,0.0
-4.350692,50,255.28613,0.0
-4.181997,50,255.321615,0.0
-4.250629,50,255.357166,0.0
-4.416278,50,255.393277,0.0
-5.010925,50,255.429646,0.0
-4.637623,50,255.465221,0.0
-4.285172,50,255.500468,0.0
-4.568189,50,255.53608,0.0
-3.177953,50,255.572206,0.0
-4.573971,50,255.608427,0.0
-3.177493,50,255.644433,0.0
-4.092506,50,255.680853,0.0
-5.009854,50,255.831841,0.0
-5.076112,50,255.867582,0.0
-4.186252,50,255.903726,0.0
-4.725808,50,255.94016,0.0
-4.17189,50,255.976646,0.0
-4.717566,50,256.013296,0.0
-4.683393,50,256.049171,0.0
-4.808772,50,256.085095,0.0
-4.2066,50,256.121145,0.0
-3.991852,50,256.15696,0.0
-4.505076,50,256.192926,0.0
-4.43786,50,256.22857,0.0
-4.205452,50,256.264018,0.0
-4.218964,50,256.299688,0.0
-2.800029,50,256.335312,0.0
-4.279009,50,256.37144,0.0
-4.755809,50,256.40718,0.0
-4.914808,50,256.442724,0.0
-4.153181,50,256.477873,0.0
-2.860121,50,256.51335,0.0
-4.673882,50,256.549403,0.0
-4.206296,50,256.585737,0.0
-4.710906,50,256.621014,0.0
-4.641308,50,256.656495,0.0
-4.597439,50,256.691666,0.0
-4.27264,50,256.727146,0.0
-4.102086,50,256.762753,0.0
-4.216348,50,256.797583,0.0
-4.291829,50,256.832769,0.0
-4.318344,50,256.868933,0.0
-4.710337,50,256.906264,0.0
-4.767862,50,256.941922,0.0
-4.468714,50,256.977641,0.0
-4.423141,50,257.013284,0.0
-4.039671,50,257.048926,0.0
-4.757559,50,257.084649,0.0
-4.903482,50,257.12019,0.0
-3.872428,50,257.15588,0.0
-3.175519,50,257.191493,0.0
-4.22659,50,257.227378,0.0
-4.065962,50,257.262793,0.0
-4.848652,50,257.412454,0.0
-4.290726,50,257.448177,0.0
-5.245926,50,257.483427,0.0
-3.617908,50,257.51863,0.0
-2.800867,50,257.5538,0.0
-4.740928,50,257.589214,0.0
-4.831589,50,257.624979,0.0
-4.251114,50,257.660231,0.0
-3.950713,50,257.695841,0.0
-4.480317,50,257.731201,0.0
-4.378085,50,257.766791,0.0
-4.360959,50,257.802302,0.0
-4.503357,50,257.837636,0.0
-4.223718,50,257.873116,0.0
-4.014687,50,257.908686,0.0
-4.543747,50,257.943974,0.0
-3.021119,50,257.979231,0.0
-4.508214,50,258.014855,0.0
-4.573983,50,258.050496,0.0
-4.307948,50,258.085593,0.0
-4.43811,50,258.121427,0.0
-4.885935,50,258.157012,0.0
-2.891918,50,258.192666,0.0
-4.012983,50,258.227972,0.0
-4.290526,50,258.263696,0.0
-4.110094,50,258.299305,0.0
-4.326749,50,258.334997,0.0
-4.283519,50,258.370491,0.0
-4.255072,50,258.405961,0.0
-4.447318,50,258.441412,0.0
-4.459983,50,258.476961,0.0
-5.006242,50,258.512534,0.0
-4.435809,50,258.548209,0.0
-4.412277,50,258.584034,0.0
-4.915063,50,258.619482,0.0
-4.283466,50,258.655264,0.0
-4.624103,50,258.690981,0.0
-3.904283,50,258.726938,0.0
-4.456283,50,258.762225,0.0
-4.18357,50,258.797637,0.0
-4.539618,50,258.833093,0.0
-4.258808,50,258.983641,0.0
-4.395033,50,259.019103,0.0
-3.789513,50,259.054559,0.0
-2.822548,50,259.089734,0.0
-3.829914,50,259.126449,0.0
-4.485055,50,259.162319,0.0
-4.147748,50,259.197828,0.0
-4.200037,50,259.233112,0.0
-4.678625,50,259.268623,0.0
-4.979361,50,259.304791,0.0
-3.101189,50,259.340413,0.0
-4.823273,50,259.376103,0.0
-2.870115,50,259.411536,0.0
-4.096022,50,259.44697,0.0
-2.561416,50,259.482338,0.0
-3.688176,50,259.517605,0.0
-4.127723,50,259.552936,0.0
-4.461455,50,259.587956,0.0
-3.883299,50,259.622837,0.0
-4.495663,50,259.658421,0.0
-4.339075,50,259.693713,0.0
-4.187009,50,259.728921,0.0
-4.165007,50,259.764402,0.0
-4.263889,50,259.79989,0.0
-5.176232,50,259.835406,0.0
-4.043013,50,259.870714,0.0
-4.202099,50,259.905623,0.0
-4.125917,50,259.94076,0.0
-4.594656,50,259.97629,0.0
-4.523605,50,260.011558,0.0
-2.929354,50,260.047307,0.0
-4.465146,50,260.082919,0.0
-4.195633,50,260.11854,0.0
-2.896776,50,260.154139,0.0
-4.250517,50,260.18986,0.0
-4.256312,50,260.225592,0.0
-4.545868,50,260.260982,0.0
-4.421314,50,260.296855,0.0
-4.112124,50,260.33216,0.0
-3.31883,50,260.368072,0.0
-4.376576,50,260.403846,0.0
-4.435628,50,260.552321,0.0
-4.458189,50,260.588021,0.0
-2.552522,50,260.623715,0.0
-4.354278,50,260.659051,0.0
-4.518562,50,260.694867,0.0
-4.399107,50,260.729975,0.0
-3.937932,50,260.765404,0.0
-4.224569,50,260.800867,0.0
-5.105798,50,260.836373,0.0
-4.693136,50,260.871899,0.0
-3.709109,50,260.907623,0.0
-2.968707,50,260.94307,0.0
-4.543015,50,260.978365,0.0
-3.995133,50,261.013897,0.0
-4.068299,50,261.04908,0.0
-4.043039,50,261.084596,0.0
-4.465976,50,261.120015,0.0
-4.411519,50,261.155089,0.0
-4.810356,50,261.190155,0.0
-4.169503,50,261.225541,0.0
-4.128056,50,261.260867,0.0
-4.854369,50,261.296483,0.0
-4.724558,50,261.331664,0.0
-3.765167,50,261.366967,0.0
-4.336545,50,261.402511,0.0
-4.686718,50,261.437411,0.0
-4.144541,50,261.472855,0.0
-4.582032,50,261.508241,0.0
-4.354546,50,261.543978,0.0
-4.404067,50,261.579501,0.0
-4.754158,50,261.614923,0.0
-3.240416,50,261.649606,0.0
-3.976229,50,261.684776,0.0
-4.215849,50,261.719966,0.0
-3.257876,50,261.755148,0.0
-4.170855,50,261.790796,0.0
-4.300879,50,261.826432,0.0
-2.581545,50,261.861577,0.0
