#{"t_start": 1789219698.883519, "env_id": "HandReachDense-v3"}
r,l,t,is_success
-6.035527,50,10.542759,0.0
-5.660164,50,10.578252,0.0
-7.110015,50,10.613451,0.0
-6.036636,50,10.649477,0.0
-5.202845,50,10.68496,0.0
-6.517323,50,10.720456,0.0
-5.546391,50,10.755901,0.0
-6.748574,50,10.790989,0.0
-6.482364,50,10.826207,0.0
-7.049502,50,10.861432,0.0
-5.186882,50,11.011395,0.0
-6.202169,50,11.047217,0.0
-6.348801,50,11.083038,0.0
-5.963939,50,11.118516,0.0
-5.999709,50,11.153856,0.0
-6.434454,50,11.189285,0.0
-5.625638,50,11.22474,0.0
-5.924138,50,11.260675,0.0
-5.916684,50,11.29603,0.0
-5.074416,50,11.331201,0.0
-5.268164,50,11.366736,0.0
-6.748807,50,11.401883,0.0
-6.845082,50,11.437661,0.0
-6.645722,50,11.473492,0.0
-6.72957,50,11.509211,0.0
-5.910283,50,11.544722,0.0
-6.794833,50,11.580215,0.0
-5.651096,50,11.615456,0.0
-6.806367,50,11.651022,0.0
-5.86689,50,11.686675,0.0
-6.898999,50,11.72219,0.0
-6.537806,50,11.75726,0.0
-6.675763,50,11.792368,0.0
-5.433618,50,11.827611,0.0
-6.10258,50,11.863074,0.0
-7.319955,50,11.898434,0.0
-5.209889,50,11.933555,0.0
-6.606083,50,11.969148,0.0
-5.881251,50,12.004518,0.0
-6.506043,50,12.039745,0.0
-6.636033,50,12.074851,0.0
-6.170449,50,12.110485,0.0
-6.665288,50,12.145945,0.0
-6.467479,50,12.181629,0.0
-6.588919,50,12.21722,0.0
-6.089544,50,12.25251,0.0
-6.422998,50,12.28801,0.0
-4.846341,50,12.323988,0.0
-7.009522,50,12.359658,0.0
-5.295753,50,12.395224,0.0
-5.651736,50,12.430378,0.0
-5.506652,50,12.58056,0.0
-5.54702,50,12.616495,0.0
-6.609197,50,12.65209,0.0
-5.943271,50,12.687647,0.0
-6.546376,50,12.723009,0.0
-7.54864,50,12.758004,0.0
-6.393182,50,12.793212,0.0
-5.808109,50,12.82848,0.0
-6.089131,50,12.863757,0.0
-5.985606,50,12.899755,0.0
-5.915338,50,12.935218,0.0
-6.939329,50,12.970507,0.0
-6.600813,50,13.005846,0.0
-6.084012,50,13.041312,0.0
-5.384636,50,13.076706,0.0
-4.480996,50,13.111934,0.0
-5.360225,50,13.146701,0.0
-6.019479,50,13.18226,0.0
-6.377371,50,13.217862,0.0
-6.053834,50,13.253209,0.0
-6.951406,50,13.288628,0.0
-5.807915,50,13.325178,0.0
-6.038816,50,13.360869,0.0
-5.504029,50,13.396166,0.0
-5.832311,50,13.431223,0.0
-6.750443,50,13.467255,0.0
-5.566274,50,13.502688,0.0
-6.641181,50,13.538327,0.0
-6.316731,50,13.573667,0.0
-6.296373,50,13.609568,0.0
-6.656818,50,13.645543,0.0
-6.320409,50,13.681522,0.0
-6.849736,50,13.717198,0.0
-5.785659,50,13.752505,0.0
-6.570215,50,13.787898,0.0
-6.353024,50,13.823715,0.0
-6.492909,50,13.859514,0.0
-6.793199,50,13.894748,0.0
-6.40524,50,13.93037,0.0
-6.460585,50,13.965664,0.0
-7.077424,50,14.001365,0.0
-6.47471,50,14.152885,0.0
-7.202057,50,14.18886,0.0
-5.86744,50,14.224632,0.0
-5.385533,50,14.260211,0.0
-5.891961,50,14.295622,0.0
-7.839351,50,14.331085,0.0
-6.06238,50,14.366408,0.0
-6.700182,50,14.401898,0.0
-5.56575,50,14.437462,0.0
-5.610108,50,14.473126,0.0
-5.98127,50,14.508785,0.0
-6.545318,50,14.5438,0.0
-6.511642,50,14.579193,0.0
-5.932375,50,14.614269,0.0
-6.046695,50,14.649696,0.0
-6.071943,50,14.685189,0.0
-5.981137,50,14.720164,0.0
-6.268322,50,14.755698,0.0
-4.968783,50,14.790862,0.0
-6.091128,50,14.82585,0.0
-6.578123,50,14.861551,0.0
-6.218108,50,14.897083,0.0
-6.154774,50,14.932459,0.0
-5.406414,50,14.967895,0.0
-5.863518,50,15.003351,0.0
-5.967607,50,15.038422,0.0
-6.612312,50,15.073826,0.0
-6.49206,50,15.108989,0.0
-6.036811,50,15.144657,0.0
-6.276518,50,15.18014,0.0
-6.447027,50,15.215337,0.0
-6.948745,50,15.25069,0.0
-7.205324,50,15.28579,0.0
-6.77941,50,15.321335,0.0
-6.697434,50,15.356667,0.0
-6.364679,50,15.391793,0.0
-5.842102,50,15.42704,0.0
-6.189481,50,15.462226,0.0
-6.589903,50,15.498162,0.0
-5.495476,50,15.534021,0.0
-5.943764,50,15.569747,0.0
-6.612839,50,15.71982,0.0
-6.531388,50,15.755796,0.0
-5.090387,50,15.791358,0.0
-5.636256,50,15.826586,0.0
-7.081506,50,15.862235,0.0
-5.4538,50,15.897576,0.0
-5.44002,50,15.932792,0.0
-5.89994,50,15.968067,0.0
-7.233809,50,16.003189,0.0
-7.223639,50,16.039013,0.0
-5.79801,50,16.074405,0.0
-5.999216,50,16.109673,0.0
-6.564285,50,16.145686,0.0
-5.933664,50,16.181198,0.0
-6.462695,50,16.216691,0.0
-5.417749,50,16.251914,0.0
-6.239185,50,16.287413,0.0
-6.59018,50,16.322486,0.0
-5.481803,50,16.357702,0.0
-6.089997,50,16.393309,0.0
-5.497665,50,16.42887,0.0
-6.843365,50,16.464648,0.0
-6.506277,50,16.499897,0.0
-6.049959,50,16.536467,0.0
-6.417153,50,16.57255,0.0
-6.526884,50,16.608349,0.0
-6.020767,50,16.643809,0.0
-6.042488,50,16.67932,0.0
-5.965256,50,16.714835,0.0
-7.325691,50,16.750251,0.0
-7.716115,50,16.785482,0.0
-6.228445,50,16.821442,0.0
-6.729306,50,16.857058,0.0
-6.048114,50,16.892613,0.0
-6.250141,50,16.928429,0.0
-5.118651,50,16.963573,0.0
-6.365484,50,16.998841,0.0
-5.98061,50,17.034306,0.0
-5.202026,50,17.069605,0.0
-5.656348,50,17.104965,0.0
-6.823601,50,17.140776,0.0
-6.184584,50,17.293621,0.0
-5.619117,50,17.329041,0.0
-6.743499,50,17.364614,0.0
-6.513438,50,17.40056,0.0
-5.324006,50,17.436537,0.0
-5.775627,50,17.472499,0.0
-5.523843,50,17.507413,0.0
-6.045673,50,17.543072,0.0
-5.984603,50,17.57895,0.0
-6.998374,50,17.61448,0.0
-5.248306,50,17.650155,0.0
-5.942493,50,17.685813,0.0
-6.528615,50,17.721832,0.0
-4.814055,50,17.757909,0.0
-5.487936,50,17.793669,0.0
-5.891021,50,17.828882,0.0
-6.080179,50,17.864315,0.0
-6.435334,50,17.899754,0.0
-6.005084,50,17.935331,0.0
-6.844847,50,17.970875,0.0
-6.054741,50,18.00592,0.0
-6.628728,50,18.040998,0.0
-6.200171,50,18.076567,0.0
-6.292639,50,18.112229,0.0
-6.492257,50,18.147596,0.0
-5.472786,50,18.183256,0.0
-6.179269,50,18.218544,0.0
-6.548612,50,18.254386,0.0
-6.549224,50,18.290609,0.0
-5.687882,50,18.326114,0.0
-6.13097,50,18.361517,0.0
-6.901533,50,18.397196,0.0
-6.522234,50,18.432212,0.0
-6.42924,50,18.467751,0.0
-4.712721,50,18.503069,0.0
-6.642102,50,18.538403,0.0
-6.003595,50,18.573799,0.0
-5.171499,50,18.609034,0.0
-5.819619,50,18.64463,0.0
-5.921249,50,18.680025,0.0
-5.509424,50,18.715584,0.0
-7.177968,50,18.865455,0.0
-5.898122,50,18.900835,0.0
-6.749493,50,18.936223,0.0
-6.050346,50,18.972122,0.0
-6.951491,50,19.008001,0.0
-6.189431,50,19.044034,0.0
-5.976929,50,19.07958,0.0
-6.354578,50,19.115303,0.0
-5.247394,50,19.150655,0.0
-6.252856,50,19.186266,0.0
-6.661318,50,19.221719,0.0
-6.781891,50,19.257321,0.0
-6.818837,50,19.293048,0.0
-5.678523,50,19.328766,0.0
-5.599171,50,19.363339,0.0
-5.943043,50,19.400923,0.0
-5.809939,50,19.438554,0.0
-4.267003,50,19.475342,0.0
-5.369003,50,19.512163,0.0
-6.721241,50,19.548799,0.0
-7.214911,50,19.585306,0.0
-4.393141,50,19.621282,0.0
-4.695299,50,19.65703,0.0
-4.512769,50,19.692861,0.0
-4.896399,50,19.72828,0.0
-6.852828,50,19.763745,0.0
-6.116586,50,19.799531,0.0
-6.486921,50,19.83523,0.0
-6.424383,50,19.870703,0.0
-5.943838,50,19.906345,0.0
-5.831761,50,19.941679,0.0
-6.206312,50,19.976848,0.0
-6.037593,50,20.012151,0.0
-6.312965,50,20.047693,0.0
-6.850858,50,20.082564,0.0
-6.509144,50,20.117924,0.0
-5.823825,50,20.153817,0.0
-6.613464,50,20.188965,0.0
-6.516786,50,20.224323,0.0
-5.869945,50,20.261096,0.0
-5.350944,50,20.296714,0.0
-5.944962,50,20.447634,0.0
-5.776483,50,20.483645,0.0
-6.492405,50,20.518971,0.0
-5.995532,50,20.554903,0.0
-4.9278,50,20.590348,0.0
-6.301415,50,20.626075,0.0
-5.200189,50,20.661622,0.0
-5.251198,50,20.697616,0.0
-5.626827,50,20.733953,0.0
-5.830512,50,20.770018,0.0
-5.675954,50,20.805519,0.0
-6.177718,50,20.841591,0.0
-6.039296,50,20.877934,0.0
-5.915088,50,20.913429,0.0
-5.794425,50,20.948682,0.0
-5.258919,50,20.984561,0.0
-5.301373,50,21.020072,0.0
-5.752056,50,21.055959,0.0
-6.245279,50,21.092051,0.0
-5.505987,50,21.127694,0.0
-6.621579,50,21.163375,0.0
-6.213088,50,21.199496,0.0
-5.310087,50,21.235087,0.0
-6.367469,50,21.270861,0.0
-5.54598,50,21.306362,0.0
-6.127745,50,21.342309,0.0
-6.700136,50,21.378,0.0
-4.999768,50,21.41367,0.0
-6.303015,50,21.449129,0.0
-7.420075,50,21.484572,0.0
-5.03692,50,21.520892,0.0
-6.908041,50,21.556598,0.0
-6.248819,50,21.592074,0.0
-6.185359,50,21.627359,0.0
-5.583287,50,21.663236,0.0
-6.083932,50,21.69932,0.0
-6.955751,50,21.734882,0.0
-5.370858,50,21.770663,0.0
-5.859968,50,21.80668,0.0
-6.743403,50,21.842345,0.0
-5.958376,50,21.877737,0.0
-6.366081,50,22.028172,0.0
-6.238308,50,22.064091,0.0
-5.983909,50,22.099273,0.0
-5.83063,50,22.134504,0.0
-6.89792,50,22.170085,0.0
-5.336914,50,22.205938,0.0
-6.046332,50,22.242094,0.0
-5.905189,50,22.277594,0.0
-5.867203,50,22.312795,0.0
-5.767724,50,22.348203,0.0
-6.014014,50,22.384067,0.0
-6.222423,50,22.419267,0.0
-5.825953,50,22.454946,0.0
-5.295956,50,22.490349,0.0
-5.964996,50,22.525831,0.0
-6.205374,50,22.561342,0.0
-5.705966,50,22.596606,0.0
-6.167268,50,22.632074,0.0
-6.165321,50,22.66721,0.0
-6.303391,50,22.702317,0.0
-6.939744,50,22.737625,0.0
-5.309607,50,22.773224,0.0
-5.502536,50,22.80889,0.0
-6.294302,50,22.844267,0.0
-4.974802,50,22.879553,0.0
-6.387171,50,22.915213,0.0
-6.408647,50,22.950821,0.0
-5.364112,50,22.98639,0.0
-5.979685,50,23.021292,0.0
-5.943347,50,23.056592,0.0
-6.006625,50,23.091968,0.0
-6.39671,50,23.12757,0.0
-6.864831,50,23.163237,0.0
-5.581698,50,23.198912,0.0
-6.128689,50,23.234665,0.0
-6.529533,50,23.269461,0.0
-6.08505,50,23.304402,0.0
-5.452612,50,23.339741,0.0
-5.848092,50,23.375584,0.0
-5.862308,50,23.410987,0.0
-5.313259,50,23.446794,0.0
-5.973647,50,23.596556,0.0
-6.363313,50,23.633428,0.0
-6.155219,50,23.669145,0.0
-5.930924,50,23.704938,0.0
-6.087951,50,23.74023,0.0
-6.409042,50,23.77577,0.0
-6.052903,50,23.811277,0.0
-6.050867,50,23.846908,0.0
-6.813996,50,23.88269,0.0
-4.869363,50,23.918279,0.0
-5.921274,50,23.954122,0.0
-5.706967,50,23.989351,0.0
-5.773393,50,24.025022,0.0
-5.708918,50,24.060417,0.0
-6.885276,50,24.095507,0.0
-5.809842,50,24.130852,0.0
-5.587973,50,24.16631,0.0
-6.581661,50,24.20171,0.0
-6.388888,50,24.237376,0.0
-7.29758,50,24.272296,0.0
-5.840666,50,24.307804,0.0
-6.328781,50,24.343596,0.0
-5.998443,50,24.378572,0.0
-5.904248,50,24.413781,0.0
-6.650124,50,24.44917,0.0
-5.480988,50,24.484629,0.0
-6.021923,50,24.520102,0.0
-6.212757,50,24.555508,0.0
-6.231465,50,24.59075,0.0
-5.358375,50,24.626049,0.0
-5.731003,50,24.661873,0.0
-5.932818,50,24.697255,0.0
-6.83558,50,24.732744,0.0
-4.58403,50,24.76784,0.0
-6.079832,50,24.803321,0.0
-5.590147,50,24.838837,0.0
-5.196088,50,24.874031,0.0
-6.116066,50,24.90966,0.0
-6.997328,50,24.945255,0.0
-4.448131,50,24.980964,0.0
-6.34649,50,25.016463,0.0
-5.787327,50,25.165798,0.0
-5.828508,50,25.201277,0.0
-5.65291,50,25.237128,0.0
-6.118194,50,25.272814,0.0
-6.657653,50,25.308299,0.0
-6.363141,50,25.344411,0.0
-5.351322,50,25.37972,0.0
-7.088552,50,25.415326,0.0
-6.238691,50,25.450419,0.0
-6.263229,50,25.485161,0.0
-6.411765,50,25.519863,0.0
-5.332579,50,25.554725,0.0
-5.772053,50,25.590124,0.0
-5.915388,50,25.625485,0.0
-6.198734,50,25.66074,0.0
-6.441384,50,25.696041,0.0
-6.42584,50,25.731443,0.0
-6.26817,50,25.766849,0.0
-5.959935,50,25.802362,0.0
-5.783944,50,25.837849,0.0
-6.752956,50,25.87316,0.0
-5.486434,50,25.907988,0.0
-5.438161,50,25.943367,0.0
-6.748877,50,25.978356,0.0
-5.628752,50,26.013851,0.0
-6.204812,50,26.049194,0.0
-6.247957,50,26.084422,0.0
-5.953508,50,26.119763,0.0
-6.010847,50,26.155197,0.0
-5.263312,50,26.190558,0.0
-5.841738,50,26.226647,0.0
-7.166268,50,26.262064,0.0
-6.089117,50,26.297201,0.0
-5.954665,50,26.332831,0.0
-6.003527,50,26.368792,0.0
-6.351403,50,26.404343,0.0
-5.694788,50,26.440278,0.0
-6.208548,50,26.476116,0.0
-6.276725,50,26.511753,0.0
-6.118235,50,26.547016,0.0
-5.726961,50,26.582475,0.0
-6.410907,50,26.73347,0.0
-4.922872,50,26.769266,0.0
-5.606699,50,26.804741,0.0
-5.704888,50,26.840892,0.0
-5.946415,50,26.876248,0.0
-6.170086,50,26.912122,0.0
-6.112007,50,26.947855,0.0
-6.078696,50,26.983114,0.0
-6.06649,50,27.018756,0.0
-6.481616,50,27.054384,0.0
-6.379885,50,27.089482,0.0
-6.190481,50,27.124972,0.0
-5.712164,50,27.160637,0.0
-7.283776,50,27.196576,0.0
-5.843706,50,27.232375,0.0
-6.678322,50,27.268561,0.0
-4.743363,50,27.304575,0.0
-5.45209,50,27.340082,0.0
-6.329089,50,27.37557,0.0
-5.635605,50,27.411327,0.0
-6.206816,50,27.447087,0.0
-6.32877,50,27.482713,0.0
-5.181139,50,27.518415,0.0
-6.598734,50,27.554069,0.0
-6.045851,50,27.589685,0.0
-7.051624,50,27.625576,0.0
-5.341634,50,27.661247,0.0
-5.228897,50,27.696838,0.0
-5.776084,50,27.73216,0.0
-6.319026,50,27.767653,0.0
-5.215937,50,27.803391,0.0
-6.162905,50,27.839276,0.0
-5.705953,50,27.87465,0.0
-6.771341,50,27.90999,0.0
-6.686433,50,27.945552,0.0
-6.18806,50,27.980927,0.0
-6.10013,50,28.016393,0.0
-5.637218,50,28.05173,0.0
-6.47893,50,28.087269,0.0
-6.042309,50,28.122996,0.0
-6.508856,50,28.158177,0.0
-6.50715,50,28.309519,0.0
-4.570227,50,28.345164,0.0
-6.905332,50,28.380521,0.0
-7.096285,50,28.415746,0.0
-5.993835,50,28.451429,0.0
-6.526934,50,28.486733,0.0
-4.160213,50,28.522654,0.0
-6.810445,50,28.558492,0.0
-6.714672,50,28.593807,0.0
-6.14274,50,28.629272,0.0
-5.579459,50,28.664836,0.0
-5.983409,50,28.700295,0.0
-7.05493,50,28.735327,0.0
-6.032892,50,28.770742,0.0
-5.908093,50,28.80637,0.0
-6.190716,50,28.842278,0.0
-6.053862,50,28.877762,0.0
-6.138121,50,28.913297,0.0
-6.11566,50,28.948701,0.0
-4.695603,50,28.984164,0.0
-5.349319,50,29.01916,0.0
-4.70029,50,29.054806,0.0
-5.748342,50,29.090664,0.0
-6.016852,50,29.126161,0.0
-6.4637,50,29.161604,0.0
-5.773295,50,29.197118,0.0
-5.164098,50,29.233,0.0
-6.35823,50,29.269039,0.0
-5.367019,50,29.30449,0.0
-6.311397,50,29.339872,0.0
-4.3699,50,29.375623,0.0
-6.118697,50,29.411525,0.0
-5.960642,50,29.446959,0.0
-6.824958,50,29.482946,0.0
-6.008587,50,29.518827,0.0
-7.029988,50,29.554049,0.0
-6.093507,50,29.589495,0.0
-6.386176,50,29.624785,0.0
-6.703314,50,29.660067,0.0
-5.391096,50,29.6958,0.0
-5.873057,50,29.731246,0.0
-6.539667,50,29.880432,0.0
-6.296423,50,29.916003,0.0
-6.29883,50,29.951327,0.0
-6.192182,50,29.987109,0.0
-5.681928,50,30.022498,0.0
-5.451873,50,30.057815,0.0
-4.403701,50,30.093037,0.0
-6.522003,50,30.128338,0.0
-5.77672,50,30.163942,0.0
-5.912279,50,30.199848,0.0
-6.447372,50,30.234993,0.0
-6.319624,50,30.270514,0.0
-5.481141,50,30.305737,0.0
-6.000316,50,30.341071,0.0
-5.574746,50,30.376606,0.0
-5.80052,50,30.412188,0.0
-7.603474,50,30.447643,0.0
-5.931089,50,30.483152,0.0
-4.419142,50,30.518588,0.0
-5.175461,50,30.553658,0.0
-4.858809,50,30.588964,0.0
-5.260352,50,30.624645,0.0
-6.472777,50,30.660454,0.0
-6.409825,50,30.696291,0.0
-6.147094,50,30.731473,0.0
-5.587026,50,30.766812,0.0
-6.612358,50,30.802355,0.0
-5.844704,50,30.837785,0.0
-6.606647,50,30.873374,0.0
-6.329108,50,30.908713,0.0
-6.093336,50,30.943793,0.0
-5.837684,50,30.979732,0.0
-4.428528,50,31.015531,0.0
-4.948124,50,31.050944,0.0
-6.152953,50,31.086058,0.0
-6.274431,50,31.121832,0.0
-5.715777,50,31.157434,0.0
-5.827153,50,31.192796,0.0
-6.601586,50,31.228263,0.0
-6.049511,50,31.26366,0.0
