seed,goal_type,max_fingertip_error,finger_distance_ff,finger_distance_mf,finger_distance_rf,finger_distance_lf,finger_distance_th,action_mean_abs,action_saturation_fraction,episode_return,episode_length,success_any,success_final,success_fraction,time_to_first_success,min_goal_distance,final_goal_distance
401,thumb_finger_meet,0.07785197713962015,0.018916120334546302,0.07785197713962015,0.03013691516388942,0.020951536004275014,0.018151997213335946,0.8457912802696228,0.694,-4.189149587240422,50,False,False,0.0,,0.0676207727057095,0.08997469351115252
402,thumb_finger_meet,0.05595755084141728,0.01942245823542858,0.013926062191931541,0.05595755084141728,0.026722231059941454,0.01890263106402089,0.847042441368103,0.691,-3.4857560445675735,50,False,False,0.0,,0.048248861497597655,0.06909270353817182
