rollout/success_rate,time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/learning_rate,train/value_loss,train/clip_fraction,train/loss,train/std
0.0,129,1305,264192,50.0,202,-4.30602073,0.039815545082092285,-24.152097320556642,-0.11552005286794156,1280,0.2,0.2519046,0.0003,0.013978313456755131,0.6822265625,-0.14769451320171356,0.8124880790710449
0.0,130,1305,266240,50.0,203,-4.35877308,0.029023468494415283,-24.107029223442076,-0.11241498775780201,1290,0.2,0.25659865,0.0003,0.017820457695052028,0.664501953125,-0.13751427829265594,0.8098593950271606
0.0,131,1305,268288,50.0,205,-4.36795498,0.06867247819900513,-24.049338722229002,-0.11556328702135943,1300,0.2,0.26975647,0.0003,0.015295206545852124,0.6865234375,-0.14954185485839844,0.80827796459198
0.0,132,1305,270336,50.0,207,-4.328914190000001,0.019289612770080566,-24.02198553085327,-0.11179242403013631,1310,0.2,0.27280706,0.0003,0.019218476093374192,0.662939453125,-0.13702541589736938,0.8076820373535156
0.0,133,1305,272384,50.0,208,-4.30523172,0.020596742630004883,-24.0206303358078,-0.11358070424903417,1320,0.2,0.26049024,0.0003,0.01171624471899122,0.68076171875,-0.13624070584774017,0.8077470064163208
0.0,134,1305,274432,50.0,210,-4.29352804,0.19492793083190918,-23.98899550437927,-0.1100062740035355,1330,0.2,0.24957272,0.0003,0.013520482345484197,0.668896484375,-0.12833988666534424,0.8061312437057495
0.0,135,1305,276480,50.0,211,-4.33373245,0.06269335746765137,-23.94901223182678,-0.10899615654489025,1340,0.2,0.2454701,0.0003,0.014230381266679614,0.679833984375,-0.13609084486961365,0.8042184710502625
0.0,136,1305,278528,50.0,213,-4.364336150000001,0.1414567232131958,-23.917558717727662,-0.10872347303666174,1350,0.2,0.2735727,0.0003,0.014089490729384124,0.67177734375,-0.13087281584739685,0.8032785654067993
0.0,137,1305,280576,50.0,214,-4.308559939999999,0.21055155992507935,-23.893403315544127,-0.10859233213122935,1360,0.2,0.2652976,0.0003,0.012316671793814748,0.67294921875,-0.1467621922492981,0.8026759028434753
0.0,138,1305,282624,50.0,216,-4.24175211,0.05828434228897095,-23.868159770965576,-0.11062711204285733,1370,0.2,0.26342386,0.0003,0.012156725255772471,0.671142578125,-0.14059874415397644,0.8014482259750366
0.0,139,1305,284672,50.0,217,-4.236875459999999,0.030842959880828857,-23.85362310409546,-0.1093284183414653,1380,0.2,0.26361203,0.0003,0.011272991937585176,0.666064453125,-0.14112655818462372,0.8009887933731079
0.0,140,1305,286720,50.0,219,-4.2696081900000005,0.1268818974494934,-23.82653589248657,-0.11019057766534388,1390,0.2,0.28004843,0.0003,0.011783906829077751,0.68466796875,-0.1335553675889969,0.7994460463523865
0.0,141,1305,288768,50.0,221,-4.2436856999999994,0.1625373363494873,-23.793348717689515,-0.10570131386630237,1400,0.2,0.27367368,0.0003,0.013427330448757857,0.66435546875,-0.13272926211357117,0.7984601259231567
0.0,142,1306,290816,50.0,222,-4.23028332,0.14618074893951416,-23.772599029541016,-0.1108018287224695,1410,0.2,0.2850576,0.0003,0.01354621748905629,0.67607421875,-0.13256439566612244,0.7976078987121582
0.0,143,1306,292864,50.0,224,-4.1972108200000005,0.20125925540924072,-23.738178181648255,-0.11081833010539413,1420,0.2,0.29017028,0.0003,0.011581634439062327,0.6759765625,-0.13806329667568207,0.796259880065918
0.0,144,1306,294912,50.0,225,-4.217261389999999,0.1995881199836731,-23.70523774623871,-0.11231295188190416,1430,0.2,0.2568938,0.0003,0.014172501384746284,0.68125,-0.146560937166214,0.7947274446487427
0.0,145,1306,296960,50.0,227,-4.19633547,0.24820202589035034,-23.657689261436463,-0.10688875731430017,1440,0.2,0.32210702,0.0003,0.013814590347465128,0.686328125,-0.12410254031419754,0.7928155660629272
0.0,146,1306,299008,50.0,228,-4.19064383,0.13836932182312012,-23.61828649044037,-0.10746413227170706,1450,0.2,0.25649536,0.0003,0.01751648699864745,0.681884765625,-0.1311616748571396,0.7913125157356262
0.0,147,1304,301056,50.0,230,-4.15052304,0.16868937015533447,-23.580890774726868,-0.11191112607484684,1460,0.2,0.27784303,0.0003,0.013377874449361116,0.68564453125,-0.14314676821231842,0.7900162935256958
0.0,148,1304,303104,50.0,232,-4.18527582,0.22386139631271362,-23.5500910282135,-0.1153736989479512,1470,0.2,0.31958002,0.0003,0.009840282436925918,0.688720703125,-0.1452661007642746,0.7891077995300293
0.0,149,1304,305152,50.0,233,-4.21567271,0.19922083616256714,-23.53599750995636,-0.11029852534411475,1480,0.2,0.28056616,0.0003,0.012472814077045768,0.68564453125,-0.13837698101997375,0.7884973883628845
0.0,150,1304,307200,50.0,235,-4.22246691,0.21549111604690552,-23.502084732055664,-0.10653437402215786,1490,0.2,0.2753551,0.0003,0.016576587001327425,0.685498046875,-0.13139837980270386,0.7869792580604553
0.0,151,1304,309248,50.0,237,-4.180849169999999,0.12852901220321655,-23.475378561019898,-0.11435039455536752,1500,0.2,0.3306441,0.0003,0.014361274160910398,0.68564453125,-0.1389005184173584,0.7863789796829224
0.0,152,1304,311296,50.0,238,-4.2487204,0.22763991355895996,-23.437640953063966,-0.11285421631764621,1510,0.2,0.30839399,0.0003,0.017662844236474483,0.687841796875,-0.13646309077739716,0.7845884561538696
0.0,153,1304,313344,50.0,240,-4.2541297799999995,0.0736534595489502,-23.403873562812805,-0.11307673631235957,1520,0.2,0.27880067,0.0003,0.014451492624357343,0.7021484375,-0.14021024107933044,0.7836686968803406
0.0,154,1304,315392,50.0,241,-4.15187347,0.1972704529762268,-23.381613278388976,-0.11115701995440759,1530,0.2,0.29203582,0.0003,0.01719721860717982,0.679345703125,-0.14271697402000427,0.7829774022102356
0.0,155,1304,317440,50.0,243,-4.12512641,0.23471063375473022,-23.341863131523134,-0.1117513860866893,1540,0.2,0.29659826,0.0003,0.01816753394668922,0.683154296875,-0.13825739920139313,0.7809019088745117
0.0,156,1304,319488,50.0,244,-4.1635392399999995,0.18770432472229004,-23.291025972366334,-0.11321864905767143,1550,0.2,0.2991991,0.0003,0.01365734034916386,0.696142578125,-0.14976410567760468,0.7786644697189331
0.0,157,1304,321536,50.0,246,-4.2326669500000005,0.03301972150802612,-23.23195402622223,-0.1116771504166536,1560,0.2,0.30542046,0.0003,0.011342224932741373,0.680908203125,-0.14568911492824554,0.777039110660553
0.0,158,1304,323584,50.0,248,-4.1845869,0.18480408191680908,-23.197423815727234,-0.11242134075146168,1570,0.2,0.27973276,0.0003,0.012374489381909371,0.678369140625,-0.1462928056716919,0.775647759437561
0.0,159,1304,325632,50.0,249,-4.16878612,-0.015195250511169434,-23.137856245040894,-0.10628016623668372,1580,0.2,0.31886727,0.0003,0.009494478238048032,0.688330078125,-0.13912098109722137,0.7732231020927429
0.0,160,1304,327680,50.0,251,-4.1575486999999995,0.2023966908454895,-23.098141980171203,-0.10691545888548717,1590,0.2,0.31417862,0.0003,0.01539939852664247,0.686962890625,-0.1277957558631897,0.7719794511795044
0.0,161,1304,329728,50.0,252,-4.154024779999999,0.16731303930282593,-23.07338080406189,-0.102562744775787,1600,0.2,0.2995595,0.0003,0.015349887637421488,0.686865234375,-0.13008083403110504,0.7711102366447449
0.0,162,1304,331776,50.0,254,-4.16046565,0.1987813115119934,-23.058745622634888,-0.11280418259557337,1610,0.2,0.3440572,0.0003,0.014129979163408279,0.70576171875,-0.14195910096168518,0.7708767056465149
0.0,163,1304,333824,50.0,255,-4.178801479999999,0.1938989758491516,-23.035566401481628,-0.10449577611871064,1620,0.2,0.30258733,0.0003,0.014791434770449996,0.682861328125,-0.1335553228855133,0.7697084546089172
0.0,164,1304,335872,50.0,257,-4.174884199999999,0.15380322933197021,-23.005728077888488,-0.10325119206681847,1630,0.2,0.26576665,0.0003,0.011384572717361152,0.679541015625,-0.13036474585533142,0.7682766914367676
0.0,165,1304,337920,50.0,258,-4.09989884,0.16497761011123657,-22.970526266098023,-0.11067196915391833,1640,0.2,0.32685205,0.0003,0.01261830935254693,0.69580078125,-0.1369951218366623,0.7672280073165894
0.0,166,1304,339968,50.0,260,-4.0897695899999995,-0.007746458053588867,-22.95063896179199,-0.1063325924333185,1650,0.2,0.31690055,0.0003,0.010802569496445358,0.685791015625,-0.1348385065793991,0.7667775750160217
0.0,167,1304,342016,50.0,262,-4.1172078899999995,-0.02639305591583252,-22.922793006896974,-0.11293369844788685,1660,0.2,0.30540264,0.0003,0.015970362268853934,0.706494140625,-0.1447959840297699,0.7652226090431213
0.0,168,1304,344064,50.0,263,-4.128368910000001,0.1517048478126526,-22.876435494422914,-0.10845442422432824,1670,0.2,0.33286452,0.0003,0.011704243707936258,0.677294921875,-0.1397416591644287,0.7633051872253418
0.0,169,1305,346112,50.0,265,-4.14418613,-0.011283040046691895,-22.848938488960265,-0.10650658151134848,1680,0.2,0.3013851,0.0003,0.015506452694535256,0.68828125,-0.13720357418060303,0.7627780437469482
0.0,170,1305,348160,50.0,266,-4.13174175,0.17276549339294434,-22.82592043876648,-0.10845585393253714,1690,0.2,0.3353224,0.0003,0.009795061923796311,0.693994140625,-0.1422542929649353,0.761734664440155
0.0,171,1303,350208,50.0,268,-4.08261685,0.12855219841003418,-22.80675928592682,-0.10588735431665555,1700,0.2,0.32804257,0.0003,0.010979472380131482,0.686865234375,-0.14129842817783356,0.7613754868507385
0.0,172,1303,352256,50.0,270,-4.049617899999999,0.10719764232635498,-22.78641586303711,-0.10966367638902738,1710,0.2,0.31532618,0.0003,0.011381337698549033,0.693798828125,-0.13916701078414917,0.7600534558296204
0.0,173,1303,354304,50.0,271,-4.08486208,0.19416522979736328,-22.748925805091858,-0.10525661400752143,1720,0.2,0.32077336,0.0003,0.013509022176731379,0.68671875,-0.13767755031585693,0.7586178779602051
0.0,174,1304,356352,50.0,273,-4.07737066,0.04284471273422241,-22.726188158988954,-0.10252388254739345,1730,0.2,0.29853857,0.0003,0.013167870929464698,0.687646484375,-0.13240860402584076,0.7582467794418335
0.0,175,1304,358400,50.0,274,-4.03625473,0.10117602348327637,-22.69879791736603,-0.11027741752332076,1740,0.2,0.3092991,0.0003,0.012904486153274775,0.6927734375,-0.14108715951442719,0.756670355796814
0.0,176,1304,360448,50.0,276,-4.0896484200000005,0.24090129137039185,-22.646743655204773,-0.1103795675910078,1750,0.2,0.3135977,0.0003,0.010417083604261279,0.6927734375,-0.1482434719800949,0.7548654675483704
0.0,177,1304,362496,50.0,277,-4.13878768,0.2065051794052124,-22.615642857551574,-0.11171780060685706,1760,0.2,0.3562257,0.0003,0.012509496067650616,0.700830078125,-0.14080220460891724,0.7540575861930847
0.0,178,1304,364544,50.0,279,-4.1361571999999995,0.16358453035354614,-22.603485822677612,-0.11106579226907343,1770,0.2,0.35225332,0.0003,0.011264798883348703,0.69638671875,-0.13746735453605652,0.753673255443573
0.0,179,1304,366592,50.0,281,-4.1151700700000005,0.15391945838928223,-22.581223964691162,-0.11105092795332894,1780,0.2,0.34006822,0.0003,0.01318250639596954,0.695703125,-0.13361158967018127,0.7519660592079163
0.0,180,1304,368640,50.0,282,-4.0403107899999995,0.16937333345413208,-22.524105024337768,-0.11280681346543134,1790,0.2,0.34891322,0.0003,0.012324768281541765,0.709521484375,-0.14410947263240814,0.7501953840255737
0.0,181,1304,370688,50.0,284,-4.087173959999999,0.1949499249458313,-22.482745862007143,-0.1104911434231326,1800,0.2,0.32293612,0.0003,0.010746934486087411,0.693896484375,-0.14375537633895874,0.7481032609939575
0.0,182,1304,372736,50.0,285,-4.0762266,0.17777138948440552,-22.443031120300294,-0.11044346505077555,1810,0.2,0.3440913,0.0003,0.016798061795998364,0.706201171875,-0.13593317568302155,0.7475578188896179
0.0,183,1304,374784,50.0,287,-4.05049095,0.16900920867919922,-22.41877121925354,-0.11268135256832465,1820,0.2,0.33914182,0.0003,0.011649841035250574,0.69736328125,-0.13989007472991943,0.7462491989135742
0.0,184,1304,376832,50.0,288,-4.04589361,0.09004426002502441,-22.387891316413878,-0.11051189008867368,1830,0.2,0.34383237,0.0003,0.010802847088780255,0.68984375,-0.13611441850662231,0.7450223565101624
0.0,185,1304,378880,50.0,290,-4.041551020000001,0.24805110692977905,-22.342507696151735,-0.11166029790183529,1840,0.2,0.351687,0.0003,0.0077221118495799605,0.702197265625,-0.1423669159412384,0.7433518171310425
0.0,186,1305,380928,50.0,291,-4.04220452,0.06144195795059204,-22.309856867790224,-0.1085746675496921,1850,0.2,0.33208412,0.0003,0.01233142988057807,0.691162109375,-0.12990818917751312,0.7424982786178589
0.0,187,1305,382976,50.0,293,-4.01250217,0.22623401880264282,-22.27173833847046,-0.1052391417848412,1860,0.2,0.35122082,0.0003,0.012643825681880116,0.70107421875,-0.11359172314405441,0.7409108877182007
0.0,188,1305,385024,50.0,295,-3.99210615,0.22284626960754395,-22.235522055625914,-0.1087256732629612,1870,0.2,0.34607917,0.0003,0.012913274927996099,0.706591796875,-0.14070849120616913,0.7399588227272034
0.0,189,1305,387072,50.0,296,-4.05388884,0.26534950733184814,-22.216941666603088,-0.10527298475499265,1880,0.2,0.37181693,0.0003,0.009375274030026049,0.707080078125,-0.13368931412696838,0.7391146421432495
0.0,190,1305,389120,50.0,298,-4.063965540000001,0.21926701068878174,-22.176992845535278,-0.10597265143878758,1890,0.2,0.34615284,0.0003,0.014123621606267988,0.70458984375,-0.1325002759695053,0.7373600006103516
0.0,191,1305,391168,50.0,299,-4.06601336,0.15753036737442017,-22.140847516059875,-0.1077169922995381,1900,0.2,0.3447657,0.0003,0.010884922393597663,0.716064453125,-0.14015541970729828,0.7365870475769043
0.0,192,1305,393216,50.0,301,-4.018205030000001,0.20967739820480347,-22.10332581996918,-0.10996790657518432,1910,0.2,0.32543355,0.0003,0.011867228290066123,0.702685546875,-0.1422313004732132,0.7343841791152954
0.0,193,1305,395264,50.0,302,-3.9930138900000003,0.0360640287399292,-22.06910684108734,-0.1036148481653072,1920,0.2,0.38221738,0.0003,0.012291824596468359,0.70439453125,-0.138936385512352,0.7340062856674194
0.0,194,1305,397312,50.0,304,-4.089403529999999,0.1355907917022705,-22.046954822540282,-0.10325883354526014,1930,0.2,0.3820525,0.0003,0.009881271026097238,0.702294921875,-0.13404116034507751,0.7326698899269104
0.0,195,1305,399360,50.0,305,-4.0947534999999995,0.1016952395439148,-22.01119167804718,-0.111936786910519,1940,0.2,0.3577107,0.0003,0.011136366217397154,0.70927734375,-0.14726072549819946,0.7317404747009277
0.0,196,1304,401408,50.0,307,-4.08372625,0.18173706531524658,-21.985156297683716,-0.11012299952562898,1950,0.2,0.40152442,0.0003,0.01152436073170975,0.696484375,-0.12840424478054047,0.7307100296020508
0.0,197,1304,403456,50.0,309,-4.068905930000001,0.14762479066848755,-21.9575483083725,-0.1104142262134701,1960,0.2,0.46333772,0.0003,0.012814827775582672,0.71337890625,-0.1380494087934494,0.7296913266181946
0.0,198,1304,405504,50.0,310,-4.07844332,0.16902828216552734,-21.934199810028076,-0.11361903601791709,1970,0.2,0.40605542,0.0003,0.012378813908435404,0.7146484375,-0.13206902146339417,0.7287643551826477
0.0,199,1304,407552,50.0,312,-4.1203515600000005,0.05229008197784424,-21.904052257537842,-0.10253443358233198,1980,0.2,0.3866604,0.0003,0.008657251525437459,0.69404296875,-0.13033880293369293,0.7277575731277466
0.0,200,1304,409600,50.0,314,-4.16695188,0.2017197608947754,-21.867946529388426,-0.10861838897690176,1990,0.2,0.36248606,0.0003,0.010592296009417624,0.716796875,-0.1351505070924759,0.7261654138565063
0.0,201,1304,411648,50.0,315,-4.136463040000001,0.1885424256324768,-21.822032928466797,-0.10719385221600533,2000,0.2,0.35467207,0.0003,0.01192213965114206,0.70205078125,-0.13583481311798096,0.7250191569328308
0.0,202,1304,413696,50.0,317,-4.05453624,0.08089399337768555,-21.79336247444153,-0.10502270361175761,2010,0.2,0.42861614,0.0003,0.015392294840421528,0.716259765625,-0.1271369755268097,0.7239363789558411
0.0,203,1304,415744,50.0,318,-4.0751655,0.1245923638343811,-21.770592355728148,-0.10653670533210971,2020,0.2,0.4529064,0.0003,0.01044493512599729,0.70234375,-0.14029039442539215,0.7233802080154419
0.0,204,1304,417792,50.0,320,-4.08138205,0.19774609804153442,-21.737462711334228,-0.10923456244636327,2030,0.2,0.3743268,0.0003,0.010063413681928068,0.717578125,-0.13621142506599426,0.7215636968612671
0.0,205,1304,419840,50.0,321,-4.06723079,0.08983993530273438,-21.696248483657836,-0.11220518111949787,2040,0.2,0.39330757,0.0003,0.010268075519707053,0.7037109375,-0.14592896401882172,0.7201235890388489
0.0,206,1304,421888,50.0,323,-4.04449922,0.07927316427230835,-21.64423198699951,-0.1130757215199992,2050,0.2,0.38910472,0.0003,0.012556017388124018,0.721826171875,-0.14685901999473572,0.7183505892753601
0.0,207,1304,423936,50.0,324,-4.051897520000001,0.08240067958831787,-21.618049812316894,-0.10908100777305663,2060,0.2,0.4470468,0.0003,0.007998146570753307,0.71875,-0.1396692544221878,0.7178493142127991
0.0,208,1304,425984,50.0,326,-4.05813819,-0.0025638341903686523,-21.577528285980225,-0.10989014154183678,2070,0.2,0.3875451,0.0003,0.011975098657421768,0.70546875,-0.14318138360977173,0.7160927653312683
0.0,209,1305,428032,50.0,327,-4.05924997,0.09533530473709106,-21.53887574672699,-0.10697083242703229,2080,0.2,0.40187776,0.0003,0.01453592247562483,0.721142578125,-0.13752241432666779,0.7152191400527954
0.0,210,1305,430080,50.0,329,-4.0324221499999995,0.11937922239303589,-21.501665449142457,-0.10450567950028926,2090,0.2,0.38716686,0.0003,0.013966979924589396,0.709521484375,-0.13819552958011627,0.7133766412734985
0.0,211,1305,432128,50.0,331,-4.0432633,0.0675591230392456,-21.465858364105223,-0.10442218286916613,2100,0.2,0.4171841,0.0003,0.010447021300205962,0.712158203125,-0.13630090653896332,0.7124053835868835
0.0,212,1305,434176,50.0,332,-4.02136856,-0.0631183385848999,-21.43978819847107,-0.10753733390010893,2110,0.2,0.39234862,0.0003,0.014735819573979824,0.71484375,-0.13500751554965973,0.7115747332572937
0.0,213,1305,436224,50.0,334,-4.067986390000001,0.09009677171707153,-21.401107811927794,-0.1090010869957041,2120,0.2,0.41425723,0.0003,0.01031017757486552,0.705419921875,-0.13538849353790283,0.7101678252220154
0.0,214,1305,438272,50.0,335,-4.04923452,0.15540963411331177,-21.37811644077301,-0.1072574202727992,2130,0.2,0.420668,0.0003,0.011470642220228911,0.714453125,-0.13404981791973114,0.709743857383728
0.0,215,1305,440320,50.0,337,-4.012484799999999,0.11151427030563354,-21.37021675109863,-0.10774523619329557,2140,0.2,0.4522593,0.0003,0.01152554047293961,0.7216796875,-0.13751643896102905,0.709821879863739
0.0,216,1305,442368,50.0,338,-3.9849001100000003,0.19049209356307983,-21.34376037120819,-0.10856386261293664,2150,0.2,0.4217065,0.0003,0.009145960106980055,0.714892578125,-0.1388997733592987,0.708051860332489
0.0,217,1306,444416,50.0,340,-3.98498529,0.19072097539901733,-21.281633806228637,-0.11135701538296416,2160,0.2,0.4076149,0.0003,0.010210834327153862,0.706689453125,-0.13857388496398926,0.7052167057991028
0.0,218,1306,446464,50.0,341,-4.0440427,0.12150830030441284,-21.222006225585936,-0.1088780160760507,2170,0.2,0.40381193,0.0003,0.010547753714490682,0.71533203125,-0.1424380987882614,0.7038910388946533
0.0,219,1306,448512,50.0,343,-4.06366143,0.028492510318756104,-21.178518867492677,-0.10839646534295752,2180,0.2,0.41286117,0.0003,0.009791194694116712,0.7125,-0.1376267820596695,0.702884316444397
0.0,220,1304,450560,50.0,345,-4.080362399999999,-0.08315467834472656,-21.170658040046693,-0.1075233869254589,2190,0.2,0.40061727,0.0003,0.013245805248152465,0.714111328125,-0.1421133577823639,0.7028452157974243
0.0,221,1305,452608,50.0,346,-4.09599126,0.06640708446502686,-21.150275444984437,-0.10567994054872543,2200,0.2,0.403899,0.0003,0.01131519383052364,0.708837890625,-0.12539948523044586,0.7018857002258301
0.0,222,1305,454656,50.0,348,-4.078656820000001,0.05607306957244873,-21.123026371002197,-0.1061713338829577,2210,0.2,0.42540258,0.0003,0.01122467553941533,0.712744140625,-0.13375839591026306,0.7010275721549988
0.0,223,1305,456704,50.0,349,-4.02170944,0.1590949296951294,-21.113912057876586,-0.11033143033273518,2220,0.2,0.41927665,0.0003,0.008305419818498194,0.715869140625,-0.13971641659736633,0.7009965181350708
0.0,224,1305,458752,50.0,351,-4.03297239,0.08026981353759766,-21.095487904548644,-0.11250144918449223,2230,0.2,0.4433447,0.0003,0.007571634551277384,0.72900390625,-0.13864640891551971,0.6998658776283264
0.0,225,1305,460800,50.0,352,-4.040092080000001,0.10445636510848999,-21.071790885925292,-0.1054590473882854,2240,0.2,0.4698056,0.0003,0.0124097756925039,0.7171875,-0.13384105265140533,0.6997536420822144
0.0,226,1305,462848,50.0,354,-4.03267341,-0.04993796348571777,-21.05792999267578,-0.10355125279165804,2250,0.2,0.47198996,0.0003,0.012046867294702678,0.7271484375,-0.13503675162792206,0.6989585757255554
0.0,227,1305,464896,50.0,356,-4.01920713,-0.11091732978820801,-21.034694933891295,-0.10753148157382383,2260,0.2,0.45008078,0.0003,0.0124898977461271,0.726123046875,-0.13540785014629364,0.6978238224983215
0.0,228,1284,466944,50.0,363,-4.01462042,-0.037786006927490234,-20.99458854198456,-0.1024947463069111,2270,0.2,0.3917458,0.0003,0.011279888125136495,0.70625,-0.13530027866363525,0.6969209909439087
0.0,229,1284,468992,50.0,365,-4.011676560000001,0.029407620429992676,-20.971132612228395,-0.10623726304620504,2280,0.2,0.43627238,0.0003,0.010020829329732805,0.710546875,-0.13054989278316498,0.6958690881729126
0.0,230,1284,471040,50.0,366,-4.05350261,0.07799553871154785,-20.935007977485657,-0.10837203310802579,2290,0.2,0.42369097,0.0003,0.010463065467774868,0.72421875,-0.1446315497159958,0.6946561932563782
0.0,231,1284,473088,50.0,368,-4.04524168,0.023176848888397217,-20.90955924987793,-0.10563836337532848,2300,0.2,0.43686485,0.0003,0.01116879474138841,0.72080078125,-0.13509130477905273,0.6938744187355042
0.0,232,1285,475136,50.0,369,-4.034749399999999,0.09169137477874756,-20.878692317008973,-0.10445226898882538,2310,0.2,0.39342216,0.0003,0.007441471435595304,0.714697265625,-0.15013375878334045,0.6924664974212646
0.0,233,1285,477184,50.0,371,-4.01873886,-0.07171809673309326,-20.85478985309601,-0.10785668108146637,2320,0.2,0.4403849,0.0003,0.014468571601901204,0.715380859375,-0.140577033162117,0.6918252110481262
0.0,234,1285,479232,50.0,372,-4.088697120000001,0.1752023696899414,-20.816412806510925,-0.10678994099143893,2330,0.2,0.4267519,0.0003,0.009551741316681728,0.722265625,-0.13869436085224152,0.6904381513595581
0.0,235,1285,481280,50.0,374,-4.09989951,0.05048644542694092,-20.779032731056212,-0.10915318243205548,2340,0.2,0.43895218,0.0003,0.011418454232625663,0.71611328125,-0.13752208650112152,0.6894208192825317
0.0,236,1285,483328,50.0,375,-4.0366284199999996,0.1343594193458557,-20.753491592407226,-0.10466972659341992,2350,0.2,0.4459575,0.0003,0.012009863450657576,0.722412109375,-0.128400981426239,0.6883507966995239
0.0,237,1285,485376,50.0,377,-4.006333200000001,0.08177834749221802,-20.71547544002533,-0.10852453144034371,2360,0.2,0.48045087,0.0003,0.010765839554369449,0.727587890625,-0.13457973301410675,0.6872283816337585
0.0,238,1285,487424,50.0,379,-4.039699700000001,0.1134495735168457,-20.69313895702362,-0.10730910218553617,2370,0.2,0.4079873,0.0003,0.011858428060077131,0.716064453125,-0.1407797634601593,0.6870570182800293
0.0,239,1285,489472,50.0,380,-4.032461060000001,0.18221288919448853,-20.67536828517914,-0.10482466343382839,2380,0.2,0.43368894,0.0003,0.01307127020554617,0.709326171875,-0.12989644706249237,0.6857940554618835
0.0,240,1286,491520,50.0,382,-4.038089629999999,0.11451584100723267,-20.635763669013976,-0.10941747350152582,2390,0.2,0.4805727,0.0003,0.01149509841343388,0.7232421875,-0.13639885187149048,0.6848257780075073
0.0,241,1286,493568,50.0,383,-4.027751969999999,0.132581889629364,-20.612922191619873,-0.10793274885509163,2400,0.2,0.40710595,0.0003,0.012261070020031184,0.7255859375,-0.1306711733341217,0.6840527057647705
0.0,242,1286,495616,50.0,385,-4.053447800000001,0.1630602478981018,-20.58236231803894,-0.10662169834249653,2410,0.2,0.42325485,0.0003,0.013624492927920073,0.712744140625,-0.13519369065761566,0.6830413937568665
0.0,243,1287,497664,50.0,386,-4.0347704,0.06162530183792114,-20.5488263130188,-0.11179331477032975,2420,0.2,0.4254944,0.0003,0.01395770525559783,0.723486328125,-0.14053790271282196,0.6817408204078674
0.0,244,1287,499712,50.0,388,-3.9911419,0.19702404737472534,-20.509736371040344,-0.10693811116507276,2430,0.2,0.45133686,0.0003,0.010573165910318493,0.731591796875,-0.13796398043632507,0.6805881261825562
0.0,245,1286,501760,50.0,390,-4.000134140000001,0.2022942304611206,-20.48251042366028,-0.10638210122706368,2440,0.2,0.4817909,0.0003,0.010829009104054422,0.7287109375,-0.13562747836112976,0.6797191500663757
0.0,246,1286,503808,50.0,391,-4.019029939999999,0.19516724348068237,-20.44754660129547,-0.11126912693143823,2450,0.2,0.45645094,0.0003,0.012517462484538555,0.725830078125,-0.13791079819202423,0.6779869794845581
0.0,247,1286,505856,50.0,393,-4.00607353,0.27140283584594727,-20.406318259239196,-0.1053586715599522,2460,0.2,0.47448,0.0003,0.011671408778056502,0.724853515625,-0.13532786071300507,0.6770728230476379
0.0,248,1287,507904,50.0,394,-3.9768573699999994,0.09236806631088257,-20.374620342254637,-0.10889268581522629,2470,0.2,0.46946847,0.0003,0.011082946578972042,0.72119140625,-0.14143705368041992,0.675685465335846
0.0,249,1287,509952,50.0,396,-3.9701262600000007,0.2759459614753723,-20.336134219169615,-0.1049943379824981,2480,0.2,0.41943157,0.0003,0.008954455435741693,0.72373046875,-0.13057367503643036,0.6742959022521973
0.0,250,1287,512000,50.0,397,-4.00863732,0.23582994937896729,-20.291629552841187,-0.10647859525633976,2490,0.2,0.48665893,0.0003,0.011365918151568621,0.740966796875,-0.12920787930488586,0.6726151704788208
0.0,251,1287,514048,50.0,399,-4.01012671,0.20663827657699585,-20.25554072856903,-0.10576126131345517,2500,0.2,0.42796043,0.0003,0.013827439118176698,0.716015625,-0.12128349393606186,0.6718502640724182
0.0,252,1288,516096,50.0,400,-4.048518759999999,0.23823708295822144,-20.233233737945557,-0.10327052301436197,2510,0.2,0.49789238,0.0003,0.01356842543464154,0.738916015625,-0.13202068209648132,0.6711302995681763
0.0,253,1288,518144,50.0,402,-4.010858259999999,0.2738390564918518,-20.17551484107971,-0.10225603297585621,2520,0.2,0.44634557,0.0003,0.013953032379504293,0.719482421875,-0.12993688881397247,0.668559193611145
0.0,254,1288,520192,50.0,403,-3.9733149999999995,0.2567562460899353,-20.121546149253845,-0.10080526600941084,2530,0.2,0.49193007,0.0003,0.015330262272618711,0.72265625,-0.13073407113552094,0.6674624681472778
0.0,255,1288,522240,50.0,405,-3.9675347399999996,0.23372173309326172,-20.077412819862367,-0.10471451177727431,2540,0.2,0.46248782,0.0003,0.013957301701884717,0.722998046875,-0.13255949318408966,0.6655726432800293
0.0,256,1288,524288,50.0,406,-4.01030125,0.3526621460914612,-20.036583399772645,-0.09966546920477412,2550,0.2,0.4865821,0.0003,0.013584329094737769,0.71806640625,-0.11767510324716568,0.6645930409431458
0.0,257,1289,526336,50.0,408,-3.9977599299999995,0.22133249044418335,-20.001814866065978,-0.10764516525669024,2560,0.2,0.43637335,0.0003,0.014290637476369739,0.72158203125,-0.14501680433750153,0.6631180047988892
