rollout/success_rate,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/std,train/clip_fraction,train/explained_variance,train/value_loss,train/loss,train/approx_kl,train/learning_rate,train/n_updates
0.0,72,94208,46,-4.94969344,1305,50.0,0.1,-8.226792526245116,-0.02661067426088266,0.3650805354118347,0.203662109375,-0.6309956312179565,0.03758954592049122,-0.028036927804350853,0.0044240206,3e-05,450
0.0,73,96256,47,-4.886296399999999,1305,50.0,0.1,-8.222969460487366,-0.026648824400035666,0.3649730980396271,0.191796875,-0.5411398410797119,0.03956006774678826,-0.01860584318637848,0.004356607,3e-05,460
0.0,75,98304,48,-4.87654445,1305,50.0,0.1,-8.217240035533905,-0.027307043733890167,0.36488112807273865,0.2107421875,-0.3321624994277954,0.049274132726714014,-0.020822860300540924,0.0047009434,3e-05,470
0.0,77,100352,49,-4.90552713,1299,50.0,0.1,-8.212650334835052,-0.026142656966112555,0.36479616165161133,0.204296875,-0.43137454986572266,0.04001572565175593,-0.02512008138000965,0.0047977613,3e-05,480
0.0,78,102400,50,-4.88884228,1299,50.0,0.1,-8.209000360965728,-0.02698393214959651,0.364753395318985,0.218701171875,-0.35891711711883545,0.03978680525906384,-0.022351717576384544,0.0050709806,3e-05,490
0.0,80,104448,51,-4.898800710000001,1299,50.0,0.1,-8.206729090213775,-0.02629779380222317,0.36473309993743896,0.199462890625,-0.4546583890914917,0.042761892266571525,-0.0197922233492136,0.004404211,3e-05,500
0.0,81,106496,52,-4.82984333,1300,50.0,0.1,-8.204959034919739,-0.025293793488526718,0.3646640181541443,0.193017578125,-0.2943129539489746,0.043897540168836714,-0.023721620440483093,0.0045342194,3e-05,510
0.0,83,108544,53,-4.855403259999999,1300,50.0,0.1,-8.200916934013367,-0.026883475302020086,0.36460477113723755,0.19794921875,-0.25156593322753906,0.042164013162255286,-0.018110070377588272,0.00475102,3e-05,520
0.0,85,110592,54,-4.822441,1300,50.0,0.1,-8.199029898643493,-0.027356329455506055,0.3645917773246765,0.233984375,-0.18086838722229004,0.04332834235392511,-0.02281028963625431,0.0052482123,3e-05,530
0.0,86,112640,55,-4.7959555599999995,1300,50.0,0.1,-8.197651302814483,-0.02570901540457271,0.3645358681678772,0.1845703125,-0.3497612476348877,0.04164092007558793,-0.024305183440446854,0.004609037,3e-05,540
0.0,88,114688,56,-4.74833518,1300,50.0,0.1,-8.193088841438293,-0.027252638107165696,0.3644356429576874,0.20302734375,-0.24945127964019775,0.053585762483999134,-0.01580958440899849,0.004801215,3e-05,550
0.0,89,116736,57,-4.84682137,1300,50.0,0.1,-8.191699314117432,-0.026453777297865598,0.36449185013771057,0.202734375,-0.261454701423645,0.047351653967052695,-0.018549174070358276,0.004705785,3e-05,560
0.0,91,118784,58,-4.90887078,1301,50.0,0.1,-8.191720354557038,-0.027462114673107864,0.36440807580947876,0.204736328125,-0.9144819974899292,0.02492775986902416,-0.03571333736181259,0.004247298,3e-05,570
0.0,92,120832,59,-4.903166290000001,1301,50.0,0.1,-8.186180877685548,-0.026429024559911342,0.36432695388793945,0.193505859375,-0.24134838581085205,0.037701597856357696,-0.025762192904949188,0.0043106987,3e-05,580
0.0,94,122880,60,-4.8416909200000005,1301,50.0,0.1,-8.181009352207184,-0.02464794591651298,0.3642036020755768,0.179541015625,-0.41807663440704346,0.03784222556278109,-0.019111990928649902,0.004107858,3e-05,590
0.0,96,124928,61,-4.830772619999999,1301,50.0,0.1,-8.175860059261321,-0.027934593334794044,0.364152729511261,0.2384765625,-0.12723124027252197,0.042745960876345634,-0.024797581136226654,0.005107923,3e-05,600
0.0,97,126976,62,-4.74102375,1301,50.0,0.1,-8.173947322368623,-0.027057687449268997,0.36411887407302856,0.201904296875,-0.14305758476257324,0.039829276781529185,-0.022743329405784607,0.0047181835,3e-05,610
0.0,99,129024,63,-4.7815575,1301,50.0,0.1,-8.171050441265105,-0.02669364446774125,0.36404335498809814,0.213916015625,-0.09530925750732422,0.04459080356173217,-0.020377380773425102,0.0047612013,3e-05,620
0.0,100,131072,64,-4.8904395,1301,50.0,0.1,-8.16892546415329,-0.026500515884254127,0.3640521168708801,0.205078125,-0.12648332118988037,0.035751092503778635,-0.025331558659672737,0.004694023,3e-05,630
0.0,102,133120,65,-4.81412757,1301,50.0,0.1,-8.168537414073944,-0.02784980626311153,0.36403900384902954,0.2001953125,-0.4249718189239502,0.02986096190288663,-0.034133657813072205,0.004816445,3e-05,640
0.0,103,135168,66,-4.790566440000001,1301,50.0,0.1,-8.167291557788849,-0.026280432468047364,0.36400169134140015,0.2185546875,-0.1858348846435547,0.04323591394349933,-0.028806209564208984,0.0044955304,3e-05,650
0.0,105,137216,67,-4.76198049,1301,50.0,0.1,-8.16391214132309,-0.026084370061289518,0.3639238476753235,0.200537109375,-0.2882591485977173,0.0329331147717312,-0.02358243241906166,0.0044802316,3e-05,660
0.0,106,139264,68,-4.77590064,1302,50.0,0.1,-8.162333941459655,-0.02699289619922638,0.3639223575592041,0.204052734375,-0.18995976448059082,0.04290184224955738,-0.021044982597231865,0.004882384,3e-05,670
0.0,108,141312,69,-4.77479641,1302,50.0,0.1,-8.162325119972229,-0.02807078479672782,0.3639470040798187,0.243310546875,-0.2332777976989746,0.03197318085003644,-0.03215295448899269,0.0052992087,3e-05,680
0.0,110,143360,70,-4.76108658,1302,50.0,0.1,-8.162360346317291,-0.02733702186960727,0.3639025092124939,0.207861328125,-0.24559366703033447,0.03417960286606103,-0.027140360325574875,0.0050877435,3e-05,690
0.0,111,145408,71,-4.776705239999999,1302,50.0,0.1,-8.16005802154541,-0.025817044789437204,0.3638884425163269,0.19462890625,-0.08805811405181885,0.039667523046955463,-0.023119695484638214,0.004668583,3e-05,700
0.0,113,147456,72,-4.701350290000001,1302,50.0,0.1,-8.159889101982117,-0.0268507813452743,0.363880455493927,0.223583984375,-0.24925339221954346,0.031190519384108484,-0.02901119738817215,0.0049228407,3e-05,710
0.0,114,149504,73,-4.663801590000001,1302,50.0,0.1,-8.158971560001373,-0.028209593682549893,0.36385416984558105,0.24482421875,0.009341716766357422,0.049193184543401006,-0.019882604479789734,0.0051924214,3e-05,720
0.0,116,151552,74,-4.73824651,1299,50.0,0.1,-8.15345320701599,-0.02652351334108971,0.3636907935142517,0.223193359375,-0.0543818473815918,0.035180999781005085,-0.026719000190496445,0.0047401134,3e-05,730
0.0,118,153600,75,-4.73872433,1299,50.0,0.1,-8.147164344787598,-0.026764501072466373,0.36362600326538086,0.198779296875,-0.1688462495803833,0.03276106326375157,-0.029682336375117302,0.004658631,3e-05,740
0.0,119,155648,76,-4.76480775,1299,50.0,0.1,-8.145107531547547,-0.02678081423509866,0.36360782384872437,0.2203125,-0.10175728797912598,0.031560490909032526,-0.027217969298362732,0.00469118,3e-05,750
0.0,121,157696,77,-4.702945499999999,1299,50.0,0.1,-8.14401409626007,-0.026258990762289613,0.36359041929244995,0.21689453125,-0.04574394226074219,0.04469543676823377,-0.01979314535856247,0.0047478187,3e-05,760
0.0,122,159744,78,-4.628957890000001,1299,50.0,0.1,-8.144817399978638,-0.02656955522543285,0.36364054679870605,0.215478515625,-0.1429288387298584,0.034716386324726047,-0.026647699996829033,0.004977455,3e-05,770
0.0,124,161792,79,-4.61267135,1299,50.0,0.1,-8.144307148456573,-0.025696682423586026,0.3635644316673279,0.19970703125,-0.025969505310058594,0.038608241570182146,-0.017737068235874176,0.0042997706,3e-05,780
0.0,126,163840,80,-4.54785469,1299,50.0,0.1,-8.14187194108963,-0.027504513808526098,0.36356204748153687,0.241064453125,-0.1672757863998413,0.03244403712451458,-0.025292014703154564,0.004722576,3e-05,790
0.0,127,165888,81,-4.648422700000001,1300,50.0,0.1,-8.138235485553741,-0.026545233838260174,0.3634251058101654,0.210107421875,-0.05531966686248779,0.046935728983953595,-0.01743820682168007,0.004531159,3e-05,800
0.0,129,167936,82,-4.695347989999999,1300,50.0,0.1,-8.131810438632964,-0.02546910293167457,0.36334139108657837,0.188427734375,-0.11197888851165771,0.03152080371510237,-0.024513470008969307,0.0041677747,3e-05,810
0.0,130,169984,83,-4.733360399999999,1300,50.0,0.1,-8.127949929237365,-0.025826547079486773,0.36328762769699097,0.190283203125,-0.19253039360046387,0.027537321019917727,-0.02601069211959839,0.0044585387,3e-05,820
0.0,132,172032,84,-4.70755537,1300,50.0,0.1,-8.122861504554749,-0.026852913957554847,0.3631574511528015,0.217138671875,-0.17384064197540283,0.026333797024562955,-0.028485652059316635,0.0048113214,3e-05,830
0.0,133,174080,85,-4.632701170000001,1300,50.0,0.1,-8.117361497879028,-0.02559367768408265,0.3630753457546234,0.19052734375,0.037804245948791504,0.04524267762899399,-0.01662188023328781,0.004357689,3e-05,840
0.0,135,176128,86,-4.58442291,1300,50.0,0.1,-8.115609788894654,-0.026196445622190367,0.36310750246047974,0.20126953125,-0.12025249004364014,0.029716140031814574,-0.023521456867456436,0.0045692027,3e-05,850
0.0,136,178176,87,-4.5888028,1300,50.0,0.1,-8.116599476337433,-0.026106000534491615,0.36310893297195435,0.19609375,-0.03517639636993408,0.03434401578269899,-0.023062491789460182,0.0045354133,3e-05,860
0.0,138,180224,88,-4.625847609999999,1300,50.0,0.1,-8.11516830921173,-0.02820025896653533,0.3630583882331848,0.223828125,-0.12092101573944092,0.027586829499341547,-0.025976812466979027,0.0051469933,3e-05,870
0.0,140,182272,89,-4.57460928,1301,50.0,0.1,-8.111575174331666,-0.028061227849684657,0.362982839345932,0.22783203125,-0.08484303951263428,0.024850758910179137,-0.03258180245757103,0.004966924,3e-05,880
0.0,141,184320,90,-4.62420834,1301,50.0,0.1,-8.106802296638488,-0.027803825470618902,0.3628755807876587,0.23701171875,0.0680881142616272,0.042154199443757534,-0.021075578406453133,0.0052603036,3e-05,890
0.0,143,186368,91,-4.67568387,1301,50.0,0.1,-8.102368950843811,-0.026754839785280638,0.36281633377075195,0.2119140625,-0.007259011268615723,0.031338232662528755,-0.031251564621925354,0.0045773573,3e-05,900
0.0,144,188416,92,-4.609841589999999,1301,50.0,0.1,-8.099888002872467,-0.02614616951905191,0.36280012130737305,0.20390625,-0.009539365768432617,0.028221047762781382,-0.02492643892765045,0.0043208515,3e-05,910
0.0,146,190464,93,-4.60329902,1301,50.0,0.1,-8.098394584655761,-0.027469210047274827,0.3627386689186096,0.22548828125,-0.000522613525390625,0.04028471671044827,-0.023250337690114975,0.0047570877,3e-05,920
0.0,147,192512,94,-4.71288746,1301,50.0,0.1,-8.093190479278565,-0.02593308297218755,0.36262625455856323,0.21572265625,0.002108931541442871,0.02648437947500497,-0.03079816699028015,0.004765018,3e-05,930
0.0,149,194560,95,-4.65835112,1301,50.0,0.1,-8.090619361400604,-0.024549816001672296,0.36265578866004944,0.194189453125,-0.04895579814910889,0.0278894261457026,-0.024442240595817566,0.004725257,3e-05,940
0.0,151,196608,96,-4.6293389000000005,1301,50.0,0.1,-8.091081142425537,-0.026891069393604992,0.36263060569763184,0.2248046875,0.038881003856658936,0.040197630692273376,-0.02059999108314514,0.005076542,3e-05,950
0.0,152,198656,97,-4.6287110799999995,1301,50.0,0.1,-8.088946807384492,-0.025473467039410023,0.3625600039958954,0.20400390625,-0.07553505897521973,0.029512748727574943,-0.027125995606184006,0.0044060145,3e-05,960
0.0,154,200704,98,-4.532264039999999,1299,50.0,0.1,-8.083910286426544,-0.026576388243120162,0.36247578263282776,0.222216796875,0.06454437971115112,0.042653130181133744,-0.01458331011235714,0.005189105,3e-05,970
0.0,156,202752,99,-4.53276753,1299,50.0,0.1,-8.080858159065247,-0.026495720422826708,0.362446129322052,0.2162109375,0.074429452419281,0.03602104946039617,-0.027138756588101387,0.0047279247,3e-05,980
0.0,157,204800,100,-4.51268196,1299,50.0,0.1,-8.075655448436738,-0.02762620444991626,0.36226028203964233,0.218603515625,0.021320343017578125,0.04160749530419707,-0.020127125084400177,0.0050589023,3e-05,990
0.0,159,206848,101,-4.5068240799999995,1299,50.0,0.1,-8.06722538471222,-0.02568760611466132,0.362175315618515,0.20712890625,0.05305743217468262,0.04298317390494048,-0.022176096215844154,0.0046927473,3e-05,1000
0.0,160,208896,102,-4.448672859999999,1299,50.0,0.1,-8.062976777553558,-0.02559688332839869,0.3621041774749756,0.198388671875,0.05271023511886597,0.036458184383809565,-0.025924034416675568,0.004820563,3e-05,1010
0.0,162,210944,103,-4.48301363,1299,50.0,0.1,-8.05895801782608,-0.027147512626834215,0.36201542615890503,0.22041015625,0.07292068004608154,0.041588225914165375,-0.024066617712378502,0.004821628,3e-05,1020
0.0,163,212992,104,-4.53243933,1299,50.0,0.1,-8.053572511672973,-0.026145562378223984,0.3619210720062256,0.207421875,0.04867440462112427,0.039166200114414094,-0.022356638684868813,0.0049855392,3e-05,1030
0.0,165,215040,105,-4.510269460000001,1299,50.0,0.1,-8.050143146514893,-0.0277368342038244,0.3618738055229187,0.23076171875,-0.03529489040374756,0.024854751233942807,-0.032296061515808105,0.0054980055,3e-05,1040
0.0,167,217088,106,-4.48742594,1299,50.0,0.1,-8.046085333824157,-0.027066166506847365,0.3617780804634094,0.221337890625,0.08134579658508301,0.038870861660689114,-0.02365715056657791,0.0048449035,3e-05,1050
0.0,168,219136,107,-4.46140254,1299,50.0,0.1,-8.041631960868836,-0.026602356531657278,0.3617275655269623,0.227880859375,0.12565457820892334,0.04370557288639247,-0.019514840096235275,0.0046482338,3e-05,1060
0.0,170,221184,108,-4.399350139999999,1299,50.0,0.1,-8.036874949932098,-0.02730712164193392,0.3616063594818115,0.2134765625,0.08409303426742554,0.04563368950039148,-0.023220619186758995,0.0049861893,3e-05,1070
0.0,171,223232,109,-4.45984669,1300,50.0,0.1,-8.031882309913636,-0.02666889357496984,0.36154666543006897,0.19345703125,0.08017581701278687,0.028687737043946983,-0.0317532978951931,0.0047850953,3e-05,1080
0.0,173,225280,110,-4.49947694,1300,50.0,0.1,-8.02588415145874,-0.026816460175905377,0.36138421297073364,0.240771484375,0.08369606733322144,0.03721932638436556,-0.024694854393601418,0.0051081385,3e-05,1090
0.0,174,227328,111,-4.51195789,1299,50.0,0.1,-8.018997490406036,-0.027295564039377496,0.3613154888153076,0.2232421875,0.07971709966659546,0.037191566964611414,-0.022415557876229286,0.0050859456,3e-05,1100
0.0,176,229376,112,-4.50175574,1299,50.0,0.1,-8.016503095626831,-0.02737509968574159,0.36127910017967224,0.2025390625,0.12659358978271484,0.03192166993394494,-0.0278022401034832,0.005064505,3e-05,1110
0.0,178,231424,113,-4.39397461,1300,50.0,0.1,-8.011958396434784,-0.02784761697985232,0.36116182804107666,0.22177734375,0.05433917045593262,0.03545818431302905,-0.02594982460141182,0.005179148,3e-05,1120
0.0,179,233472,114,-4.45199197,1300,50.0,0.1,-8.007121109962464,-0.027626100688939913,0.36109763383865356,0.219921875,0.04740983247756958,0.024970844830386342,-0.03034406527876854,0.0049405196,3e-05,1130
0.0,181,235520,115,-4.515057729999999,1300,50.0,0.1,-8.006094527244567,-0.02827479011612013,0.3611255884170532,0.21484375,-0.11756253242492676,0.021506880631204695,-0.035912469029426575,0.0049310657,3e-05,1140
0.0,182,237568,116,-4.52841018,1300,50.0,0.1,-8.0044576048851,-0.02632808752823621,0.36101001501083374,0.21279296875,0.09034287929534912,0.03296778576914221,-0.026836099103093147,0.005017303,3e-05,1150
0.0,184,239616,117,-4.52032075,1300,50.0,0.1,-7.999423670768738,-0.025634027094929478,0.3609809875488281,0.211474609375,0.05587458610534668,0.027228508866392075,-0.029522277414798737,0.0045136977,3e-05,1160
0.0,185,241664,118,-4.435048780000001,1300,50.0,0.1,-7.996775990724563,-0.027313604182563723,0.36089879274368286,0.23486328125,-0.042014479637145996,0.020376217109151183,-0.034162864089012146,0.005296753,3e-05,1170
0.0,187,243712,119,-4.41081286,1300,50.0,0.1,-7.992072683572769,-0.0275306114112027,0.3608289361000061,0.216845703125,0.08318346738815308,0.028253258275799453,-0.03447596728801727,0.0049355086,3e-05,1180
0.0,188,245760,120,-4.489332569999999,1300,50.0,0.1,-7.990633147954941,-0.027334431096096522,0.3608388304710388,0.23671875,0.11665397882461548,0.03166673365049064,-0.03525130823254585,0.0049697272,3e-05,1190
0.0,190,247808,121,-4.48380431,1300,50.0,0.1,-7.989376509189606,-0.026203459408134223,0.3607713580131531,0.201220703125,0.021040618419647217,0.017689087730832397,-0.0342814065515995,0.004863071,3e-05,1200
0.0,192,249856,122,-4.477588050000001,1300,50.0,0.1,-7.985626304149628,-0.027255640411749483,0.36070728302001953,0.21025390625,-0.023044586181640625,0.02102440616581589,-0.03217484802007675,0.0048650336,3e-05,1210
0.0,193,251904,123,-4.49632956,1298,50.0,0.1,-7.984813296794892,-0.02766477782279253,0.3607487678527832,0.247998046875,-0.12762224674224854,0.016979358484968544,-0.03147967904806137,0.005497574,3e-05,1220
0.0,195,253952,124,-4.45870357,1298,50.0,0.1,-7.982224220037461,-0.02814462056849152,0.36059802770614624,0.22333984375,0.12141191959381104,0.031223038560710847,-0.029208824038505554,0.0053929817,3e-05,1230
0.0,197,256000,125,-4.434195489999999,1298,50.0,0.1,-7.976794600486755,-0.027230665838578715,0.3605964779853821,0.238720703125,0.06622564792633057,0.02704821734223515,-0.030056839808821678,0.0051345816,3e-05,1240
0.0,198,258048,126,-4.39459731,1298,50.0,0.1,-7.976758456230163,-0.026938705594511704,0.3605807423591614,0.21923828125,0.10133695602416992,0.026223224797286095,-0.030147040262818336,0.004900515,3e-05,1250
0.0,200,260096,127,-4.353564700000001,1298,50.0,0.1,-7.975296449661255,-0.02858714705798775,0.36051487922668457,0.231884765625,0.12222522497177124,0.030125931790098547,-0.031731970608234406,0.0053556603,3e-05,1260
0.0,201,262144,128,-4.3480374699999995,1298,50.0,0.1,-7.970734280347824,-0.026637697801925243,0.360443651676178,0.224267578125,0.155198872089386,0.035526256915181874,-0.019781026989221573,0.005103689,3e-05,1270
